year,ID,ticker,company_name,market_cap,bic_level_2,bic_level_3,unequal_voting,ceo_tenure,ipo_date,total_return_5y,total_return_4y,total_return_3y,total_return_2y,total_return_1y,total_return_6m,total_return_3m,capex,net_capex,short_term_wc,long_term_wc,modified_wc,ebit,ebitda,net_income,net_revenue,ebitda_margin,operating_margin,operating_margin_2y_before,operating_margin_1y_before,net_debt,sales_to_total_assets,free_float_percentage,rsi_14d,rsi_30d,volatility_30d,volatility_90d,volatility_180d,roe,normalized_roe,headline_roe,operating_roe,operating_roic,pe_ratio,eps_adjusted_diluted,eps_gaap_diluted,eps_adjusted_headline,eps_gaap_basic,ev_to_sales,tobin_q_ratio,board_size,pb_ratio,employee_growth_rate,fcf_yield,fcf_to_equity,headline_fcf,unlevered_fcf,ev,sales_growth_rate,current_shares_outstanding,shares_outstanding,volume_30d_average,volume_30d_average_to_outstanding,insider_shares_percentage,classified_board_system,poison_pill,repurchase,net_repurchase,dividend_per_share,dividend_to_common,dividend_to_preferred,dividend_payout_ratio,total_compensation_to_executives,total_compensation_to_board_members,institution_ownership_percentage,asset_to_equity,current_asset,current_liability,non_current_asset,non_current_liability,cash_conversion_cycle,interest_expense,ceo_is_female
2021,9990213D UN Equity,9990213D,Jacobs Engineering Group Inc,18023792640,Industrial Services,Engineering & Construction,,6.166666667,,1.501055,1.151478,1.4392,0.573752,0.285978,0.046784,0.052195,,,,,,,,,,,,,,,,98.91904,49.01705,49.70159,0.208411,0.198987,0.227993,,,,,,,,,,,,,12,,,,,,,,,1.29E+08,,621064,,,,,,,,,,,43002404,3306998,,,,,,,,,
2021,9990235D UW Equity,9990235D,DraftKings Holdings Inc,11165264896,Consumer Discretionary Services,Leisure Facilities & Services,,10.08333333,,1.803061,1.803061,1.803061,1.56729,-0.41001,-0.47345,-0.42961,,,,,,,,,,,,,,,,76.99956,38.36761,36.63839,0.832256,0.600448,0.539038,,,,,,,,,,,,,,,,,,,,,,4.06E+08,,16751709,,,,,,,,,,,49757593,2692353,,,,,,,,,
2021,9990253D UN Equity,9990253D,Redco Corp,5974304768,Tech Hardware & Semiconductors,Technology Hardware,,8,01/10/1942,0.531649,0.228488,0.502899,0.231733,0.333649,0.110707,0.07761,,,,,,,,,,,,,,,,82.99172,53.179,51.98883,0.317558,0.330471,0.305902,,,,,,,,,,,,,10,,,,,,,,,58727069,,244101.8,,,,,,,,,,,18217599,2453003,,,,,,,,,
2021,9990527D UW Equity,9990527D,Quidel Corp,5625660928,Health Care,Medical Equipment & Devices,,12.83333333,04/08/1981,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,83.42672,,,,,,,,,,,,,,,,,,0,,,,,,,,,41674651,,892690.1,,,,,,,,,,,15409650,2407924,,,,,,,,,
2021,9990721D UN Equity,9990721D,Healthcare Realty Trust Inc/MD,4668223488,Real Estate,REIT,0,0.4166666667,26/05/1993,0.276125,0.156764,0.248547,0.025034,0.111984,0.06807,0.072458,-4.50E+08,-4.50E+08,,,,63449000,3.18E+08,29189000,5.21E+08,60.69212,1.21E+01,16.0278,16.35199,1.79E+09,0.12884,98.49047,49.18135,49.46689,2.18E-01,0.21673,0.208192,1.453741,1.473613,3.095,3.160041,1.694669,160.0299,0.197713,0.19,0.009822,0.19,12.32186,1.684657,9,2.206853,3.703704,-4.76301,-1.20E+08,-2.20E+08,-1.40E+08,6.46E+09,5.855558,1.48E+08,1.48E+08,974083.2,,0.919,0,0,1609815,,1.2075,1.69E+08,0,578.411,13424469,2416522,118.294,1.923668,,,,,,53475000,0
2021,9990822D US Equity,9990822D,Apollo Asset Management Inc,31611703296,Financial Services,Asset Management,,0.8333333333,30/03/2011,3.859257,1.656458,2.418627,0.654983,0.532578,0.182468,0.183801,,,,,,,,,,,,,,,,86.34349,51.54409,52.67725,0.275316,0.317947,0.308674,,,,,,,,,,,,,9,,,,,,,,,2.47E+08,,3493066,,,,,,,,,,,892930324,4893584,,,,,,,,,
2021,9990827D UW Equity,9990827D,R1 RCM Holdco Inc,7076132352,Industrial Services,Commercial Support Services,,5.666666667,20/05/2010,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,48.60295,,,,,,,,,,,,,,,,,,12,,,,,,,,,2.78E+08,,882985.2,,,,,,,,,,,25691601,1450000,,,,,,,,,
2021,9992039D UW Equity,9992039D,nCino OpCo Inc,5307673600,Software & Tech Services,Software,,9,14/07/2020,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,59.24935,,,,,,,,,,,,,,,,,,,,,,,,,,,96749427,,1025676,,,,,,,,,,,8492542,2645000,,,,,,,,,0
2021,9994214D UR Equity,9994214D,Str Sub Inc,420654720,Oil & Gas,Oil & Gas Producers,,,,-0.33408,-0.33477,-0.24829,-0.17539,0.709127,0.020286,0.067356,,,,,,,,,,,,,,,,77.19815,51.31359,47.89174,0.411199,0.416946,0.399958,,,,,,,,,,,,,0,,,,,,,,,11594185,,146115.8,,,,,,,,,,,,,,,,,,,,,
2021,9994967D UW Equity,9994967D,Sinclair Broadcast Group Inc,1996477440,Media,Publishing & Broadcasting,,5,06/06/1995,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,94.11605,,,,,,,,,,,,,,,,,,10,,,,,,,,,51763251,,1190699,,,,,,,,,,,39848534,2178592,,,,,,,,,
2021,A UN Equity,A,Agilent Technologies Inc,48214425600,Health Care,Medical Equipment & Devices,0,6.666666667,17/11/1999,2.569571,1.432899,1.415373,0.893961,0.355073,0.082888,0.014748,-1.90E+08,-1.90E+08,1.57E+09,2.09E+09,1.56E+09,1.35E+09,1.71E+09,1.21E+09,6.32E+09,27.12455,2.13E+01,18.22584,15.84566,1.34E+09,0.590285,99.61174,57.48791,52.84747,2.21E-01,0.222735,0.204302,23.58215,22.97291,26.44667,26.25219,17.14831,41.59528,3.838176,3.94,4.34,3.98,7.841498,5.099785,11,8.946799,3.658537,2.690066,1.65E+09,1.30E+09,1.26E+09,4.96E+10,18.3555,3.02E+08,3.02E+08,1721619,,0.389,1,0,7.88E+08,7.33E+08,0.776,2.36E+08,0,19.50413,30988527,3289642,97.016,1.986454,3799000000,1708000000,6906000000,3608000000,112.6561,81000000,0
2021,AA UN Equity,AA,Alcoa Corp,11147604992,Materials,Metals & Mining,0,6.25,,1.071046,0.08226,1.246361,1.775838,1.59038,0.620746,0.22003,-3.50E+08,3.67E+08,8.03E+08,1.36E+09,9.89E+08,1.41E+09,2.15E+09,817000000,1.06E+10,19.22528,1.26E+01,4.435235,-0.24652,3.84E+08,0.789181,99.21718,69.56366,61.90608,4.07E-01,0.605756,0.6119,22.46666,22.16994,16.82,38.88354,18.50422,14.03161,4.246128,4.3,4.59,4.38,1.170529,1.366535,10,2.873914,-6.52174,0.403674,-3.00E+07,75000000,1.02E+09,1.31E+10,20.08574,1.87E+08,1.87E+08,8204297,,0.783,0,0,0,-2.00E+07,0,0,0,0,29297773,2781404,85.637,2.599707,4285000000,2929000000,9912000000,5807000000,28.30893,2.10E+08,0.00E+00
2021,AAL UW Equity,AAL,American Airlines Group Inc,11629361152,Industrial Services,Transportation & Logistics,0,8.083333333,,-0.59859,-0.65227,-0.43172,-0.37158,0.138871,-0.15323,-0.12476,-1.70E+08,5.08E+08,-9.60E+08,2.57E+08,1.35E+09,-2.80E+09,-7.90E+08,-3.24E+09,2.43E+10,-3.22278,-1.14E+01,6.355605,-29.1475,3.21E+10,0.35773,98.88165,48.0724,46.34079,5.15E-01,0.467413,0.466226,,,323.434,,-9.28162,,-10.8698,-5.5,-10.86,-5.49,1.78696,1.296858,12,,36.60205,-9.73398,4.71E+09,-1.10E+09,,4.37E+10,-0.57264,6.48E+08,6.47E+08,40829518,,1.089,0,0,,,0,0,0,,22809261,3390205,58.13,-9.20223,19195000000,18938000000,49242000000,56936000000,,1.71E+09,0.00E+00
2021,AAN UN Equity,AAN,Aaron's Co Inc/The,776062016,Consumer Discretionary Services,Consumer Services,0,1.16667,,-0.05619,-0.05619,-0.05619,-0.05619,0.319144,-0.22324,-0.10116,-9.10E+07,-7.60E+07,7.73E+08,5.65E+08,-4.70E+07,1.33E+08,2.02E+08,96521000,1.74E+09,11.00769,7.26E+00,,6.686342,2.77E+08,1.292614,97.84202,52.09891,48.10545,3.20E-01,0.604558,0.524365,13.33702,18.52028,11.48,18.35548,11.8253,6.345034,3.884928,2.804606,3.91,2.874606,0.575117,1.029387,8,1.085234,4.444444,2.336927,-2.50E+08,18136000,-6.00E+08,1.05E+09,4.782527,31483247,31765870,247509.2,,2.158,1,,37500000,35624000,0.3,10055900,0,10.41835,,,100.562,1.963067,823794000,259204000,592618000,435678000,-1736.96,2498000,0
2021,AAON UW Equity,AAON,AAON Inc,4164358400,Industrial Products,Electrical Equipment,0,1.666666667,01/02/1988,1.465678,1.209648,1.307894,0.626593,0.198547,0.272115,0.218575,-6.10E+07,-6.10E+07,1.14E+08,1.96E+08,1.37E+08,89528000,1.19E+08,71464000,5.12E+08,23.0499,1.74E+01,13.53063,19.08901,-1.00E+08,0.997157,79.0049,55.40703,57.82776,2.45E-01,0.21325,0.231371,19.18056,19.0318,19.18056,24.02885,22.67063,60.65614,0.873009,0.88,0.803839333,0.906666667,7.889433,7.733691,9,10.40214,-0.9607,1.081511,45038000,45038000,39830000,4.06E+09,-1.05491,78642045,78630729,347396.1,,20.92,1,0,25260681,7788681,0.253333,19887994,0,27.82939,8236386,996142,103.277,1.290108,270615000,74206000,245788000,41918000,114.0294,16000,0
2021,AAP UN Equity,AAP,Advance Auto Parts Inc,14957759488,Retail & Whsle - Discretionary,Retail - Discretionary,0,5.75,20/11/2001,0.446899,1.32175,0.561619,0.532958,0.546689,0.179891,0.153157,-2.70E+08,-2.70E+08,9.20E+08,1.21E+09,1.28E+09,8.78E+08,1.66E+09,646435000,1.09E+10,15.16361,8.01E+00,6.548416,7.349649,3.04E+09,0.924308,99.47361,57.66782,56.4537,2.79E-01,0.248348,0.234542,18.57786,21.61238,25.91,25.23512,11.16155,20.85923,11.49995,9.88,11.82,9.95,1.641197,2.015155,9,4.683706,2.564103,5.478588,2.17E+08,8.19E+08,8.61E+08,1.80E+10,11.28844,62355177,62413000,626026.9,,0.526,0,0,1.13E+09,1.13E+09,3.25,2.10E+08,0,32.53572,20792255,2622916,108.83,3.711572,6161261000,4955229000,5702910000,3712407000,97.68636,37381000,0
2021,AAPL UW Equity,AAPL,Apple Inc,2.91E+12,Tech Hardware & Semiconductors,Technology Hardware,0,10.75,12/12/1980,5.497449,3.311387,3.638666,1.454755,0.346479,0.30035,0.256737,-1.10E+10,-1.10E+10,1.07E+11,9.36E+09,-2.20E+10,1.09E+11,1.22E+11,9.47E+10,3.67E+11,33.33169,2.98E+01,24.57202,24.14731,-5.40E+10,1.042208,94.50405,61.36594,62.17093,2.99E-01,0.235269,0.224075,147.4433,147.0939,143.6831,169.6642,53.34636,31.72764,5.596697,5.61,5.61402,5.67,7.816175,8.005423,9,46.23402,4.761905,3.190661,1.06E+11,9.30E+10,8.72E+10,2.86E+12,33.25938,1.64E+10,1.64E+10,1.11E+08,,0.06,0,0,8.55E+10,8.44E+10,0.865,1.44E+10,0,15.25834,206684918,2813013,59.247,5.563512,1.35E+11,1.25E+11,2.16E+11,1.62E+11,-51.7841,2.65E+09,0.00E+00
2021,AAT UN Equity,AAT,American Assets Trust Inc,2269516544,Real Estate,REIT,0,6.333333333,13/01/2011,0.006818,0.10648,0.020928,-0.12827,0.340318,0.022339,0.011181,-5.70E+07,0,,,,90569000,2.04E+08,29903000,3.49E+08,57.53458,2.55E+01,30.1893,28.20724,1.51E+09,0.116493,80.86425,58.83116,51.75884,2.75E-01,0.272628,0.26653,1.831924,1.831924,2.7,7.171005,3.252984,96.23077,0.39,0.39,0.39,0.39,10.54624,1.373038,5,1.822848,0,3.210375,,72860000,,3.75E+09,-1.86237,60472065,60472065,292269.1,,13.771,0,0,,,1.11,66576501,0,287.7491,11201567,446052,123.754,2.503563,,,,,,61195000,0
2021,AAWW UW Equity,AAWW,Atlas Air Worldwide Holdings I,2732142848,Industrial Services,Transportation & Logistics,0,2,,0.8258,0.624159,1.23086,2.413856,0.725706,0.381882,0.152302,-9.80E+07,-8.80E+07,1.02E+09,-2.90E+08,1.91E+08,6.42E+08,9.95E+08,500545000,3.64E+09,26.17062,1.69E+01,6.620077,-7.10621,1.85E+09,0.606599,98.84321,67.0313,61.50288,1.59E-01,0.274812,0.29448,21.56737,18.12175,3.2,27.66486,12.76725,6.752518,13.93851,16.64,16.26,17.69,1.205009,0.990299,10,1.040994,13.21439,27.00576,4.41E+08,7.32E+08,7.10E+08,4.58E+09,25.60133,29028291,29025102,506015,,1.149,0,0,4017231,4017231,0,0,0,0,13098151,2021464,115.148,2.387314,1155833000,1444236000,5109110000,2196443000,,1.03E+08,0.00E+00
2021,ABBV UN Equity,ABBV,AbbVie Inc,2.39E+11,Health Care,Biotech & Pharma,0,9,,1.728188,0.668699,0.714841,0.689574,0.32401,0.229882,0.270197,-8.80E+08,-8.80E+08,2.37E+10,4.24E+08,1.01E+10,1.66E+10,2.54E+10,7.53E+09,5.44E+10,46.01316,3.01E+01,20.03834,28.45264,6.85E+10,0.370615,99.0754,77.16849,71.37989,1.52E-01,0.179741,0.196468,51.77654,107.58,177.654,115.2186,16.72518,15.51439,8.727382,4.2,12.31,4.21,5.580489,2.270285,12,17.66502,66.66667,9.055817,1.57E+10,2.17E+10,2.37E+10,3.08E+11,35.7171,1.77E+09,1.77E+09,6500570,,0.096,1,0,8.13E+08,5.44E+08,5.2,9.21E+09,0,123.4312,68054674,3864679,73.202,10.96398,28957000000,28533000000,1.20E+11,1.07E+11,86.81077,2.47E+09,0.00E+00
2021,ABCB UW Equity,ABCB,Ameris Bancorp,3459476224,Banking,Banking,0,2.5,18/05/1994,0.213396,0.082981,0.645109,0.209317,0.320181,-0.01303,-0.03952,-2.60E+07,-2.50E+07,,,,,,389254000,1.05E+09,,4.91E+01,28.88869,29.08966,-3.20E+09,0.048792,94.4956,49.08495,47.96,2.81E-01,0.287018,0.304667,14.24416,14.20172,11.628,18.832,13.8779,8.913184,5.573766,5.59,5.58,5.61,,1.037376,13,1.19261,0.828313,,-3.20E+08,,,,-2.8126,69635191,69635435,402804.8,,5.504,0,0,,,0.6,41657196,0,12.50536,8570784,3884169,103.213,7.767986,,,,,,,0
2021,ABG UN Equity,ABG,Asbury Automotive Group Inc,3996230144,Retail & Whsle - Discretionary,Retail - Discretionary,0,4,14/03/2002,1.76368,1.730909,1.591209,0.545129,0.185193,0.007936,-0.12204,-2.90E+08,-2.70E+08,5.64E+08,4.91E+08,4.23E+08,6.90E+08,7.30E+08,481000000,8.85E+09,7.755206,7.33E+00,4.551792,4.643835,1.40E+09,2.636753,98.97515,53.55955,48.1233,3.85E-01,0.451082,0.393792,45.52338,43.93337,31.68,65.32273,22.89372,7.243217,23.84714,24.71,24.26,24.95,0.572941,1.766377,9,2.567231,-10.5882,17.33133,3.18E+08,6.93E+08,7.15E+08,5.40E+09,38.65102,23135704,19340811,306934.6,,0.992,0,0,10300000,10300000,0,0,0,0,17506213,2168289,96.341,2.744486,1150500000,659200000,2420900000,1610900000,29.52193,68300000,0
