year,ID,ticker,company_name,market_cap,bic_level_2,bic_level_3,unequal_voting,ceo_tenure,ipo_date,total_return_5y,total_return_4y,total_return_3y,total_return_2y,total_return_1y,total_return_6m,total_return_3m,capex,net_capex,short_term_wc,long_term_wc,modified_wc,ebit,ebitda,net_income,net_revenue,ebitda_margin,operating_margin,operating_margin_2y_before,operating_margin_1y_before,net_debt,sales_to_total_assets,free_float_percentage,rsi_14d,rsi_30d,volatility_30d,volatility_90d,volatility_180d,roe,normalized_roe,headline_roe,operating_roe,operating_roic,pe_ratio,eps_adjusted_diluted,eps_gaap_diluted,eps_adjusted_headline,eps_gaap_basic,ev_to_sales,tobin_q_ratio,board_size,pb_ratio,employee_growth_rate,fcf_yield,fcf_to_equity,headline_fcf,unlevered_fcf,ev,sales_growth_rate,current_shares_outstanding,shares_outstanding,volume_30d_average,volume_30d_average_to_outstanding,insider_shares_percentage,classified_board_system,poison_pill,repurchase,net_repurchase,dividend_per_share,dividend_to_common,dividend_to_preferred,dividend_payout_ratio,total_compensation_to_executives,total_compensation_to_board_members,institution_ownership_percentage,asset_to_equity,current_asset,current_liability,non_current_asset,non_current_liability,cash_conversion_cycle,interest_expense,ceo_is_female
2016,1752683D UW Equity,1752683D,First Connecticut Bancorp Inc/,3.58E+08,Banking,Banking,0,10,01/06/1987,0.807067,0.73201,0.465335,0.431503,0.323667,0.379711,0.27848,-3028000,-3028000,,,,,,13410000,83166000,,23.21983,14.23913,22.31373,1.41E+08,0.034813,87.33603,58.61297,60.83858,3.07E-01,0.291856,0.251467,5.345522,5.477136,5.665,7.742828,3.461212,24.84255,0.911742,0.89,0.873581,0.89,,1.008048,8,1.400545,4.573171,,-1.30E+08,,,,6.377928,15809248,15805748,33984,,3.807,1,0.00E+00,2732076,1254076,0.28,4288685,0,32.16836,16377862,2369983,5.88E+01,1.11E+01,,,,,,,0.00E+00
2016,1766050D UR Equity,1766050D,Paragon Commercial Corp,2.38E+08,Banking,Banking,0,18.41666667,24/07/1947,0.258129,0.258129,0.258129,0.258129,0.258129,0.249143,0.205072,,,,,,,,12933500,46138750,,,,,64648000,0.032447,75.87599,67.29691,64.09307,0.217775,0.201128,0.197403,11.61601,,10.405,,,16.8073,2.60125,2.6275,2.60125,2.6325,,,7,1.764719,9.448819,,,,,,-0.62903,5450042,5450042,4691.167,,9.443,1,,,,,,,,1655186,386150,3.83E+01,1.10E+01,,,,,,,0.00E+00
2016,1806854D UN Equity,1806854D,Dun & Bradstreet Corp/The,4.46E+09,Software & Tech Services,Technology Services,0,3.25,15/09/1915,0.756202,0.645639,0.037185,0.035946,0.186787,0.003126,-0.10849,-1.80E+07,-1.80E+07,2.74E+08,-1.50E+08,3.32E+08,3.25E+08,3.92E+08,96100000,1.70E+09,23.26354,19.2894,23.91083,22.26269,1.28E+09,0.835887,99.68938,48.32106,46.60385,1.91E-01,0.186108,0.192377,,,-16.1,,52.26195,17.47714,6.941641,2.64,7.21,2.67,3.413487,3.754196,10,,2.040816,7.063152,1.67E+08,2.64E+08,3.51E+08,5.75E+09,5.16E+00,3.68E+07,36700000,230700,,0.311,0,0.00E+00,0,,1.9,69600000,0,72.34927,18323426,,9.84E+01,-1.91E+00,9.17E+08,764800000,1.25E+09,2.15E+09,,5.41E+07,0.00E+00
2016,1811045D UW Equity,1811045D,Blue Buffalo Pet Products Inc,4.72E+09,Consumer Staple Products,Food,0,8.75,26/01/2005,-0.11618,-0.11618,-0.11618,-0.11618,0.284874,0.029991,0.011785,-2.20E+07,-2.20E+07,1.55E+08,3.79E+08,1.24E+08,1.79E+08,1.88E+08,1.05E+08,1.11E+09,16.79066,15.99391,,19.58448,67765000,1.806162,47.29003,47.96453,48.71846,0.229584,0.20962,0.250158,,,-970.833,,40.11565,31.69213,0.758548,0.53,0.76,0.54,4.27887,8.384377,9,43.08539,,2.828335,1.30E+08,1.34E+08,99684000,4.79E+09,1.20E+01,1.97E+08,1.97E+08,8.91E+05,,4.06E-01,1.00E+00,0.00E+00,,,0,0,0,0,25119736,3436894,9.41E+01,5.65E+00,1.12E+08,490675000,1.29E+08,3.99E+08,5.33E+01,,0.00E+00
2016,1811934D UN Equity,1811934D,Media General Inc,2.43E+09,Media,Publishing & Broadcasting,0,21,,3.308924,3.37907,-0.16681,0.125523,0.165944,0.095404,0.021704,-5.20E+07,-4.60E+07,2.46E+08,2.32E+08,2.94E+08,68942000,2.35E+08,-6.20E+07,1.48E+09,16.21249,4.756343,15.15713,5.6839,2.11E+09,0.345331,86.17853,60.89146,58.79755,1.24E-01,0.147119,0.142066,-4.42302,4.889247,-4.42302,4.952851,1.903581,35.80454,0.525911,-0.47,0.52096,-0.46,3.136583,1.205083,10,1.780797,1.886792,4.543268,54632000,1.11E+08,95359000,4.55E+09,2.54E+01,1.29E+08,1.29E+08,8.15E+05,,2.00E+00,0.00E+00,,,,0.00E+00,0,0,,5.03E+06,4.57E+05,9.80E+01,3.06E+00,1.53E+08,385163000,3.81E+09,2.67E+09,,1.15E+08,
2016,1812209D UW Equity,1812209D,Match Group Inc/old,4.35E+09,Media,Internet Media & Services,1.00E+00,1.583333333,30/06/2011,0.160109,0.160109,0.160109,0.160109,0.261993,0.134328,-0.03879,-4.80E+07,-4.80E+07,1.85E+08,3.99E+06,4.74E+07,2.62E+08,3.17E+08,1.33E+08,1.17E+09,27.04868,22.40626,,20.80817,9.84E+08,0.559509,97.19702,42.71033,47.93537,2.27E-01,0.431549,0.413885,18.92255,18.57128,38.125,37.24603,18.20564,32.93015,0.519281,0.53,0.75,0.56,4.565269,2.935952,11,9.759149,,4.672232,3.99E+08,1.96E+08,2.64E+08,5.34E+09,1.80E+01,4.47E+07,2.55E+08,8.64E+05,,6.97E-01,0.00E+00,0.00E+00,,,0.00E+00,0,0,0,26605464,2779901,1.08E+02,4.63E+00,3.63E+08,366515000,1.73E+09,1.28E+09,,8.10E+07,0.00E+00
2016,1812212D UW Equity,1812212D,Match Group Inc,4.35E+09,Media,Internet Media & Services,1.00E+00,1.583333333,16/06/2016,0.638146,0.450327,-0.02057,0.087199,0.078934,0.150799,0.037138,-8.00E+07,-8.00E+07,2.82E+08,1.10E+09,1.27E+08,-1.50E+08,81668000,-1.80E+08,,2.570239,-4.74831,12.69649,,2.74E+08,0.680227,98.82095,40.15271,48.83617,1.46E-01,0.230863,0.218592,-9.44607,6.092255,-9.44607,-8.13549,-4.40915,,,,,,,,12,,0,,8.98E+08,2.47E+08,-2.30E+07,,-1.10524,73500408,,424815,,1.179,0,0.00E+00,2.47E+08,2.52E+08,,28221360,0,,2.66E+07,2.78E+06,9.97E+01,2.33E+00,7.03E+08,1799530000,2.87E+09,1.97E+09,,1.11E+08,0.00E+00
2016,1816375D UW Equity,1816375D,Caesars Holdings Inc,1.25E+09,Consumer Discretionary Services,Leisure Facilities & Services,0,2.333333333,,-0.44769,0.228324,-0.60539,-0.45825,0.077313,0.105332,0.14094,-2.10E+08,-2.10E+08,,-2.30E+09,-2.00E+06,3.78E+08,8.10E+08,-3.10E+09,7.67E+09,17.98801,8.394404,-23.4844,0.6036,5.14E+09,0.293336,37.49293,63.77483,58.60906,5.51E-01,0.380326,0.674678,,,25.87,,4.326923,,-19.1518,-21.29,-19.13335,-21.29,1.788626,1.237968,11,,0,22.09446,81000000,2.76E+08,,8.05E+09,-1.79E+01,1.47E+08,1.47E+08,9.62E+05,,2.90E+00,1.00E+00,0.00E+00,,,0,0,0,,6622112,740000,1.25E+02,-1.58E+01,7.73E+09,5399000000,9.95E+09,8.59E+09,-1.92E+01,6.00E+08,0.00E+00
2016,1817382D UN Equity,1817382D,DCT Industrial Trust Inc,4.36E+09,Real Estate,REIT,0.00E+00,19.16666667,22/07/2015,1.737945,1.106356,0.844328,0.42474,0.315372,0.009619,-0.00099,-4.00E+08,1.21E+08,,,,95350000,2.55E+08,1.12E+08,3.75E+08,67.06192,25.10267,16.67605,20.14107,1.55E+09,0.101993,99.60584,62.17813,55.76379,1.52E-01,0.195607,0.178517,6.225351,3.795935,2.425,5.335472,2.771509,63.14482,0.758257,1.25,0.813971,1.26,15.82419,1.589778,9,2.367794,-1.37931,-4.51908,3.61E+08,-2.00E+08,1.81E+08,6.01E+09,8.42E+00,9.10E+07,90882190,668526.9,,0.388,0,0.00E+00,,,1.16E+00,1.03E+08,0.00E+00,92.95989,46018952,2654856,1.01E+02,1.92E+00,,,,,,6.13E+07,0.00E+00
2016,1824551D UN Equity,1824551D,Alterra Mountain Co,7.10E+08,Consumer Discretionary Services,Leisure Facilities & Services,0,1.666666667,,0.5,0.5,0.5,0.494975,1.282609,0.375193,0.100493,-5.20E+07,-5.20E+07,5.90E+07,2.17E+07,-8.79E+06,77641000,1.38E+08,43549000,5.58E+08,24.39759,13.73722,2.799289,7.497081,4.61E+08,0.545885,31.77318,47.30713,52.74218,3.76E-01,0.347195,0.418904,20.77491,7.758047,15.27,37.0384,9.59568,78.58797,0.227134,0.87,0.23531,0.88,2.078081,1.368939,7,3.363912,-1.72414,2.608821,-2.30E+07,18520000,96449000,1.17E+09,-5.71E+00,3.98E+07,39762000,64560.43,,0.241,1,,,,0,0,0,0,2577366,330000,9.02E+01,4.82E+00,1.81E+08,202883000,8.32E+08,6.39E+08,,4.01E+07,0.00E+00
2016,1824906D UN Equity,1824906D,Dynegy Inc,9.92E+08,Utilities,Electric Utilities,0,0.25,19/11/2015,-0.56166,-0.55776,-0.60688,-0.72125,-0.36866,-0.50928,-0.31719,-3.60E+08,-3.60E+08,2.04E+08,1.73E+09,5.58E+08,-6.90E+08,-2000000,-1.20E+09,4.38E+09,-0.04731,-16.2527,-6.00261,2.577469,8.07E+09,0.324555,99.19315,47.0429,43.70868,6.55E-01,0.87265,0.709221,-52.9501,-29.3185,1.204,-29.9151,-6.18028,,-5.48146,-9.81754,-5.47279,-9.81754,2.236409,0.957489,7,0.547931,54.31805,7.860503,2.32E+09,78000000,-1.30E+08,9.45E+09,2.24E+01,1.17E+08,1.17E+08,3.37E+06,,8.07E-01,0.00E+00,0.00E+00,,,0,0,22000000,,19758032,,1.20E+02,5.90E+00,9.11E+08,2639000000,1.04E+10,9.91E+09,6.60E+01,5.82E+08,0.00E+00
2016,1831877D UN Equity,1831877D,XL Group Ltd,1.00E+10,Insurance,Insurance,0.00E+00,0.3333333333,,1.039864,0.610899,0.244756,0.130975,-0.02696,0.131252,0.113893,0,0,,,,6.57E+08,,3.65E+08,1.04E+10,,6.417524,7.180899,16.94681,-7.50E+08,0.168485,99.08839,54.02533,56.1719,1.37E-01,0.170981,0.182561,3.09819,3.27901,3.2325,5.580373,1.188955,33.19725,1.122382,1.23,1.122382,1.26,1.099662,0.961449,13,0.867663,54.40703,7.537698,6.60E+08,7.56E+08,4.89E+08,1.13E+10,2.27E+01,2.69E+08,2.70E+08,1.96E+06,,9.12E-01,0.00E+00,0.00E+00,1.08E+09,1.07E+09,8.00E-01,2.29E+08,0.00E+00,62.74695,7953500,1957596.02,9.80E+01,4.47E+00,,,,,,2.10E+08,0.00E+00
2016,1832555D UQ Equity,1832555D,Array BioPharma Inc,1.48E+09,Health Care,Biotech & Pharma,0.00E+00,6.083333333,08/02/2012,3.013699,1.362903,0.754491,0.858351,1.082938,1.469101,0.302222,-3794000,-3794000,-5.10E+07,93806000,28017000,-8.80E+07,-8.60E+07,-1.00E+08,1.45E+08,-53.6219,-54.5731,-257.679,16.15004,-1961000,0.964593,99.72298,63.23419,64.31988,0.347062,0.520175,1.312412,,,-149.26,,-89.5642,,-0.69328,-0.7,-0.697161,-0.7,9.192559,7.296474,6,,13.46154,-4.67658,-5.90E+07,-6.90E+07,-1.00E+08,1.48E+09,1.59E+02,1.69E+08,1.47E+08,3.28E+06,,2.77E-01,1.00E+00,0.00E+00,,,0.00E+00,0,0,,6.27E+07,3.57E+06,9.28E+01,-3.20E+00,6.42E+07,158019000,8.84E+06,1.55E+08,,1.12E+07,0.00E+00
2016,1847942D UN Equity,1847942D,LANXESS Solutions US Inc,2.09E+09,Materials,Chemicals,0,2.75,13/12/2006,1.820731,0.561618,0.189112,0.342499,0.217455,0.258529,0.011887,-8.90E+07,-8.90E+07,2.33E+08,5.64E+08,4.22E+08,41000000,1.28E+08,29000000,1.73E+09,7.673861,2.458034,5.866784,35.07998,2.77E+08,0.749326,98.4764,56.84119,59.30646,3.29E-02,0.048586,0.286462,2.972834,14.96668,9.65,4.202973,3.413822,15.07097,2.202911,0.42,1.81,0.46,1.420649,1.486331,8,2.124395,-7.40741,1.912373,5000000,40000000,-5.30E+07,2.37E+09,-8.00E+00,6.30E+07,62900000,445710.4,,1.975,0,0.00E+00,1.26E+08,1.19E+08,0.00E+00,0,0,0,11852000,1878698,9.72E+01,2.26E+00,3.19E+08,883000000,1.34E+09,9.23E+08,1.08E+02,3.10E+07,
2016,1850242D UN Equity,1850242D,EQT RE Merger Sub Inc,4.33E+09,Oil & Gas,Oil & Gas Producers,0,6.75,31/01/2014,-0.02511,-0.02511,-0.02511,0.018121,0.958716,-0.03131,-0.18231,-1.00E+09,-1.00E+09,4.65E+08,1.23E+09,1.45E+08,-1.70E+08,1.77E+08,-3.80E+08,7.74E+08,20.21556,-19.1136,-7.04033,5.865752,39494000,0.156322,80.55644,38.69239,42.71519,0.431941,0.434168,0.423,-19.555,-1.67328,-0.59667,-8.15011,-3.84544,,-0.2225,-2.87,0.165923,-2.86,6.414801,1.309084,5,1.658686,27.93103,-11.4124,-6.80E+08,-4.90E+08,-7.30E+08,5.60E+09,4.20E+01,2.03E+08,1.97E+08,3.91E+06,,1.93E+00,1.00E+00,,,,0,0,0,,27430719,3315466,9.93E+01,1.48E+00,2.67E+08,1496703000,4.09E+09,1.55E+09,,1.04E+08,0.00E+00
2016,1850925D UW Equity,1850925D,VCA Inc,5.57E+09,Health Care,Health Care Facilities & Svcs,0.00E+00,31,,2.430785,2.261283,1.189094,0.407628,0.248182,0.015382,-0.01901,-1.20E+08,-1.20E+08,3.77E+08,-1.05E+06,8.88E+07,3.75E+08,4.71E+08,2.32E+08,2.39E+09,19.54819,15.59695,12.83542,15.19524,1.21E+09,0.75022,95.55981,68.28185,57.42807,1.16E-01,0.258095,0.226332,17.72019,16.00348,14,28.66778,14.51785,26.77563,2.563899,2.84,2.82,2.87,2.860066,2.145194,6,3.876644,10.43478,4.256648,6.16E+08,2.37E+08,1.82E+08,6.89E+09,1.58E+01,8.11E+07,81075000,709801,,4.44,1,0.00E+00,1.44E+07,9315279,0,0,0,0,20399347,489220,9.95E+01,2.08E+00,2.51E+08,249796000,2.96E+09,1.41E+09,1.32E+01,3.03E+07,0.00E+00
2016,1856613D UN Equity,1856613D,Monsanto Co,4.61E+10,Materials,Chemicals,0,0.6666666667,,0.597113,0.195132,-0.04427,-0.08186,0.092185,0.028287,0.03484,-9.20E+08,-9.20E+08,2.54E+09,1.43E+09,4.16E+09,2.38E+09,3.10E+09,1.34E+09,1.32E+10,22.97437,17.58999,25.70167,23.4851,7.30E+09,0.684131,99.62562,60.62468,56.76001,7.71E-02,0.089693,0.131558,23.18639,38.3773,32.506,41.21833,16.05815,21.27281,4.94575,2.99,4.48,3.02,3.958521,3.059133,13,10.15889,-7.55556,3.609134,1.82E+09,1.72E+09,1.56E+09,5.34E+10,-9.99E+00,4.38E+08,4.38E+08,1.83E+06,,3.74E-01,0.00E+00,0.00E+00,2.90E+09,2.82E+09,2.16E+00,9.47E+08,0.00E+00,71.79682,27526000,3479000,8.25E+01,4.34E+00,6.73E+09,8157000000,1.16E+10,8.46E+09,1.84E+02,4.36E+08,0.00E+00
2016,1859004D UW Equity,1859004D,ILG LLC,2.27E+09,Consumer Discretionary Services,Leisure Facilities & Services,0.00E+00,5.166666667,17/11/2000,0.479332,0.022432,-0.36744,-0.08273,0.199951,0.158299,0.065265,-4.90E+07,-4.90E+07,1.07E+08,2.31E+08,3.74E+08,1.37E+08,1.87E+08,2.49E+08,1.10E+09,17.52902,12.84993,23.24606,17.80421,2.57E+08,0.329833,84.66183,51.93679,55.04924,1.46E-01,0.176142,0.180804,25.14759,12.21941,25.14759,13.80711,8.850383,12.92557,1.405741,2.71,1.4575,2.74,2.394699,1.156763,13,1.454443,66.66667,1.425987,3.27E+08,3.45E+08,35384000,2.55E+09,5.24E+01,1.25E+08,1.25E+08,7.25E+05,,1.99E+00,0.00E+00,1.00E+00,1.00E+08,1.00E+08,4.80E-01,44900000,0,17.99642,11717553,1744166,9.41E+01,2.04E+00,6.23E+08,854000000,2.38E+09,1.02E+09,1.40E+02,2.45E+07,0.00E+00
