year,ID,ticker,company_name,market_cap,bic_level_2,bic_level_3,unequal_voting,ceo_tenure,ipo_date,total_return_5y,total_return_4y,total_return_3y,total_return_2y,total_return_1y,total_return_6m,total_return_3m,capex,net_capex,short_term_wc,long_term_wc,modified_wc,ebit,ebitda,net_income,net_revenue,ebitda_margin,operating_margin,operating_margin_2y_before,operating_margin_1y_before,net_debt,sales_to_total_assets,free_float_percentage,rsi_14d,rsi_30d,volatility_30d,volatility_90d,volatility_180d,roe,normalized_roe,headline_roe,operating_roe,operating_roic,pe_ratio,eps_adjusted_diluted,eps_gaap_diluted,eps_adjusted_headline,eps_gaap_basic,ev_to_sales,tobin_q_ratio,board_size,pb_ratio,employee_growth_rate,fcf_yield,fcf_to_equity,headline_fcf,unlevered_fcf,ev,sales_growth_rate,current_shares_outstanding,shares_outstanding,volume_30d_average,volume_30d_average_to_outstanding,insider_shares_percentage,classified_board_system,poison_pill,repurchase,net_repurchase,dividend_per_share,dividend_to_common,dividend_to_preferred,dividend_payout_ratio,total_compensation_to_executives,total_compensation_to_board_members,institution_ownership_percentage,asset_to_equity,current_asset,current_liability,non_current_asset,non_current_liability,cash_conversion_cycle,interest_expense,ceo_is_female
2019,1964632D UN Equity,1964632D,El Paso Electric Co,2765510144,Utilities,Electric Utilities,0,,04/12/2002,0.936492,0.949662,0.566227,0.303524,0.386435,0.051801,0.017855,-2.60E+08,-2.60E+08,,,1.12E+08,179787000,320324000,94810000,,37.1298,20.8397,21.8365,19.51913,1.48E+09,0.227016,98.74041,59.68545,57.15701,2.94E-02,0.046313,0.041953,7.781412,8.215105,7.62,14.81894,5.950998,27.72144,2.449007,2.32,2.27,2.32,4.916267,1.392909,8,2.243222,0,-0.33939,71365000,-9386000,38413000,4.24E+09,-5.08456,40735160,40616853,249115.2,,1.245,1,0,1248494,1248494,1.49,60473524,0,64.05686,9988900,2316600,96.359,3.091505,224680000,326652000,,2244328000,30.89517,86093000,0
2019,1981718D UW Equity,1981718D,TD Ameritrade Holding Corp,26865741824,Financial Services,Asset Management,0,0.166667,03/03/1997,0.57254,0.553512,0.193114,0.002597,0.040837,0.000737,0.072502,0,0,,,,3001000000,3274000000,2208000000,6016000000,56.08085,49.88364,40.67703,138.2096,7.42E+08,0.13333,47.60785,52.4129,56.89503,2.06E-01,0.422489,0.526293,26.43836,25.8708,26.89167,35.93366,25.8295,12.82613,3.874901,3.96,4.13,3.98,4.728973,1.891128,12,3.107678,0.468257,28.36326,8.52E+09,7.62E+09,,2.76E+10,9.34632,5.41E+08,5.44E+08,6775061,,0.395,1,0,1.01E+09,1.01E+09,1.2,6.67E+08,0,30.20833,34352457,4467042,123.181,5.032874,35542000000,31264000000,8244000000,3822000000,,,0
2019,1990121D UW Equity,1990121D,Somers Group Holdings Ltd,538976960,Insurance,Insurance,0,6,,-0.06815,-0.06815,-0.06815,-0.06815,-0.06815,-0.06677,-0.06642,,,,,,56198500,,56604250,,,8.595556,,,-7.90E+07,0.181035,98.63238,36.66478,44.60496,2.26E-01,0.286508,0.438289,5.417008,,-2.6,5.888807,2.279586,8.501471,2.959488,1.98375,2.959488,1.98375,0.782949,,5,0.594249,,,,,,5.12E+08,12.08075,21421976,22692300,186909.1,,1.368,1,0,,,,,,,25499633,4279446,32.461,3.564958,,,,,,,0
2019,1998018D UN Equity,1998018D,Bellring Intermediate Holdings,,Consumer Staple Products,Food,0,,17/10/2019,0.290303,0.290303,0.290303,0.290303,0.290303,0.290303,0.290303,-3200000,-3200000,1.63E+08,1.27E+08,1.41E+08,162500000,187800000,123100000,,21.98034,19.01919,,,-5500000,1.437174,99.61221,50.12471,59.12549,0.372971,0.374384,0.374384,26.24454,27.33184,26.24454,34.64449,34.64449,6.54785,3.251449,3.122101,3.256344,3.122101,,,,1.725811,5.263158,,95100000,95100000,81500000,,3.250755,,39428571,816854.1,,,,,,,0,0,0,0,,,,1.222245,219500000,92700000,375000000,15400000,64.12692,,
2019,2061517D UW Equity,2061517D,Aspentech Corp,8248397312,Software & Tech Services,Software,0,6.25,25/10/1994,2.45317,2.202595,1.197928,0.827565,0.471526,-0.04577,-0.01747,-1990000,-1990000,2.68E+08,-9876000,38350000,293116000,303478000,270953000,537285714.3,49.08527,47.40929,43.3623,39.38016,2.97E+08,0.605161,99.6082,50.43547,49.81445,1.54E-01,0.216792,0.316133,62.54672,62.83177,9.8,67.66282,33.03177,31.1055,3.887737,3.87,4.26,3.92,13.82199,8.533714,8,21.00685,9.140518,2.982555,3.96E+08,2.46E+08,2.53E+08,8.55E+09,25.9451,68208032,68317521,332681.5,,0.392,1,0,3.00E+08,2.92E+08,0,0,0,0,14160434,1925946,113.5,2.597765,407450000,417326000,614207000,211048000,,9919000,0
2019,2078185D UN Equity,2078185D,Tiffany & Co,16030388224,Retail & Whsle - Discretionary,Retail - Discretionary,0,2.25,05/05/1987,0.393387,0.914766,0.831699,0.311115,0.697904,0.432788,0.449108,-3.00E+08,-3.00E+08,8.10E+08,2.72E+09,2.58E+09,732100000,1211900000,544400000,4437226984,27.62606,16.6887,18.29475,18.60721,1.62E+09,0.700879,99.3178,70.37516,68.88924,2.00E-02,0.683127,0.53117,17.73897,17.73897,13.23,23.85506,15.6258,29.89933,4.47,4.47,4.477675,4.49,4.026851,3.059194,10,5.119855,8.396947,2.101633,3.60E+08,3.37E+08,3.30E+08,1.77E+10,-1.54854,1.20E+08,1.20E+08,3220780,,0.593,0,0,2.07E+08,2.03E+08,2.26,2.74E+08,0,50.27866,22439350,1267466,113.685,1.957863,3600800000,877200000,2658200000,2239300000,543.0045,39400000,0
2019,2150994D UW Equity,2150994D,Coherent Inc,4017655040,Tech Hardware & Semiconductors,Semiconductors,0,17.25,,1.739625,1.554907,0.219396,-0.42892,0.573645,0.209115,0.082162,-8.30E+07,-7.80E+07,2.16E+08,8.55E+08,6.59E+08,83095000,199480000,53825000,1425545455,13.94341,5.80824,18.88777,20.65713,1.01E+08,0.686761,98.26691,62.73683,57.12651,2.48E-01,0.346501,0.422826,4.141659,5.381302,10.5,6.39389,4.7922,57.68925,2.883553,2.22,5.92,2.23,2.878993,2.277305,9,3.105234,-4.31894,2.442171,1.04E+08,98118000,65910000,4.12E+09,-24.805,24151820,23982000,204097.8,,1.743,0,0,1.55E+08,1.43E+08,0,0,0,0,19262469,1804479,116.695,1.621476,1094821000,240314000,988348000,558119000,233.7158,19122000,0
2019,2177859D UN Equity,2177859D,Biohaven Pharmaceutical Holdin,2851900000,Health Care,Biotech & Pharma,1,4.16667,04/05/2017,2.110857,2.110857,2.110857,0.938056,0.472147,0.258437,0.30489,-3168000,-3168000,,3.76E+08,-1.20E+07,-392199000,,-434291000,,,,,,-4.20E+08,0,83.77938,53.48899,55.27769,4.37E-01,0.389314,0.434694,-470.04,-470.04,-470.04,-424.483,-424.483,,-9.46,-9.46,-9.454262,-9.46,,,7,23.3424,50,,-3.10E+08,-3.10E+08,,,,,52217684,728779.9,,16.221,1,0,,,0,0,0,,17634638,4512637,133.018,3.690551,423170000,47206000,15917000,272905000,,5000,0
2019,2207132D UN Equity,2207132D,FGL Holdings,2360689408,Insurance,Insurance,1,6.083333333,,0.06786,0.06786,0.06786,0.06786,0.6066,0.278474,0.33605,-1.00E+07,-1.00E+07,,-3.10E+10,0.00E+00,128000000,,134000000,1476166667,,9.559373,,18.16921,-4.30E+08,0.037074,63.68555,81.42608,72.92384,2.87E-01,0.27478,0.300813,5.087676,16.88861,16.77,6.322549,4.974738,6.880378,1.54788,0.47,1.391016,0.47,1.439649,0.984369,,0.916773,,45.62227,1.83E+09,1.08E+09,,1.93E+09,-7.14286,2.22E+08,2.22E+08,1155789,,8.348,1,,,,0.03,6649829,31000000,6.456145,24681578,4340830,83.412,14.02602,1444000000,32527000000,34673000000,1015000000,,32000000,
2019,2218484D UW Equity,2218484D,Translate Bio Inc,488579616,Health Care,Biotech & Pharma,0,5.16667,28/06/2018,-0.2934,-0.2934,-0.2934,-0.2934,0.085333,-0.32672,-0.17861,-3254000,-3254000,-1.20E+08,1.92E+08,-3407000,-91328000,-85464000,-88294000,4641250,-1677.08,-1792.15,,-19501.8,-2.00E+08,0.01458,42.1608,39.86612,43.8812,6.69E-01,0.642788,0.601232,-57.3729,-56.9934,-57.3729,-58.7337,-56.426,,-2.14094,-1.97811,-2.610661,-1.978114,57.13022,2.086175,8,2.690756,,-16.6601,-3.70E+07,-8.10E+07,-5.00E+07,2.91E+08,378.4977,60022068,60020725,308693.3,,1.832,1,0,,,0,0,0,,11897233,2550540,124.485,1.924923,217761000,25266000,131753000,142675000,,,0
2019,2238067D UN Equity,2238067D,Safehold Inc/old,1925606016,Real Estate,REIT,0,3.25,22/06/2017,1.268329,1.268329,1.268329,1.359634,1.17972,0.336948,0.327743,0,0,,,,52918000,62255000,20882000,75100000,79.18166,67.306,52.19312,47.61759,6.84E+08,0.048024,32.54663,58.13463,59.75701,3.14E-01,0.318792,0.329605,3.444454,3.776165,3.245,8.728742,4.632693,41.05534,0.981602,0.925913,0.930554,0.925913,33.2075,1.322322,6,1.931684,,-0.00935,1.38E+08,-180000,43980000,2.61E+09,85.64176,47781784,40444000,500800.2,,0.636,,0,,,0.6,14746200,0,70.6168,0,1087600,66.532,1.937181,,,,,,23226000,0
2019,2289879D UN Equity,2289879D,SPX FLOW Inc,2080243584,Industrial Products,Machinery,0,4,,0.3032,0.750985,0.467568,0.03626,0.606509,0.226657,0.238469,-2.60E+07,-2.50E+07,1.28E+08,6.90E+08,4.89E+08,123800000,182100000,23400000,1893236111,10.12623,6.88428,4.494968,8.625661,5.60E+08,0.714632,97.76898,59.62936,60.97596,1.98E-01,0.288983,0.396186,2.347394,14.85882,9.635,12.41912,6.667026,14.08342,3.470039,0.55,2.34,0.56,1.473583,1.383855,8,2.106149,0,6.302147,25800000,1.12E+08,97100000,2.65E+09,-1.87701,42566884,42566884,274862.1,,1.508,0,0,19480275,19480275,0,0,0,0,11994865,1593333,110.383,2.522201,1366700000,676900000,1149700000,841800000,83.06465,44800000,0
2019,2293940D UW Equity,2293940D,Liberty Media Corp-Liberty Bra,1509757568,Consumer Discretionary Services,Leisure Facilities & Services,1,3.58333,,0.611095,0.611095,0.446341,0.33679,0.188853,0.058929,0.065397,-9.00E+07,-9.00E+07,1.06E+08,1.74E+08,4.90E+07,-22000000,46000000,-15000000,432000000,9.704641,-4.64135,-15.8854,-5.87209,3.79E+08,0.297365,97.87942,59.41219,56.46386,1.44E-01,0.178613,0.17083,-3.57569,-1.12753,-8.24,-5.24434,-2.16963,,-0.09354,-0.29508,-1.127191,-0.295082,3.967843,1.660917,9,3.550295,,0.463651,-7.90E+07,7000000,-4.70E+07,1.88E+09,10.23256,10268578,51009300,43469.37,,2.932,1,,,,0,0,0,,56255446,2005023,97.471,3.813397,293000000,119000000,1301000000,1057000000,,27000000,0
2019,2293944D UW Equity,2293944D,Liberty Media Corp-Liberty Bra,1509757568,Consumer Discretionary Services,Leisure Facilities & Services,1,3.58333,,0.674789,0.674789,0.431202,0.327044,0.186822,0.053495,0.064505,-9.00E+07,-9.00E+07,1.06E+08,1.74E+08,4.90E+07,-22000000,46000000,-15000000,432000000,9.704641,-4.64135,-15.8854,-5.87209,3.79E+08,0.297365,97.54324,59.13029,56.37402,1.38E-01,0.170392,0.165005,-3.57569,-1.12753,-8.24,-5.24434,-2.16963,,,,,,3.967843,1.660917,9,,,0.463651,-7.90E+07,7000000,-4.70E+07,1.88E+09,10.23256,39804956,,69628.53,,2.447,1,,,,,0,0,,56255446,2005023,84.319,3.813397,293000000,119000000,1301000000,1057000000,,27000000,0
2019,2297249D UW Equity,2297249D,Liberty Media Corp-Liberty Sir,15247933440,Media,Publishing & Broadcasting,1,12.6667,,0.549359,0.549359,0.401159,0.242674,0.313587,0.258526,0.162858,-3.60E+08,-3.60E+08,1.91E+09,-3.20E+09,6.32E+08,1610000000,2165000000,494000000,,29.95296,22.27449,27.76108,27.45202,9.35E+09,0.233131,84.04306,60.94244,62.58139,9.99E-02,0.133624,0.155488,4.596632,7.095934,4.596632,14.98092,6.484614,20.6252,2.303179,1.513039,2.970802,1.534494,4.187041,1.134829,9,1.401066,,10.32927,2.57E+09,1.58E+09,1.75E+09,3.03E+10,27.27593,1.05E+08,3.17E+08,741146.5,,1.522,,,,,0,0,0,0,56255446,2005023,103.667,1.890373,990000000,3256000000,30014000000,11347000000,,4.23E+08,0.00E+00
2019,2297264D UW Equity,2297264D,Liberty Media Corp-Liberty For,10141800000,Media,Publishing & Broadcasting,1,12.6667,,1.300578,1.300578,0.382817,0.325462,0.473082,0.224958,0.105835,-4.90E+07,-4.90E+07,3.16E+08,1.46E+08,9.70E+07,-41000000,748000000,-368000000,,37.77778,-2.07071,-6.67766,-2.97495,4.91E+09,0.17428,97.23737,61.00234,59.0011,2.31E-01,0.250311,0.246711,-6.66667,-3.44656,-6.66667,-0.74275,-0.37895,,-0.823,-1.5854,-0.793067,-1.585404,,,9,1.854536,1.176471,,6.56E+08,6.37E+08,9.24E+08,,3.340292,25714568,2.31E+08,107326.5,,2.763,1,0,,,0,0,0,,56255446,2005023,94.7,2.119985,653000000,507000000,10708000000,5495000000,,1.98E+08,0.00E+00
2019,2297267D UW Equity,2297267D,Liberty Media Corp-Liberty For,10141800000,Media,Publishing & Broadcasting,1,12.6667,,1.532507,1.532507,0.459206,0.320454,0.497231,0.230986,0.105194,-4.90E+07,-4.90E+07,3.16E+08,1.46E+08,9.70E+07,-41000000,748000000,-368000000,,37.77778,-2.07071,-6.67766,-2.97495,4.91E+09,0.17428,97.0543,61.31162,59.19781,2.18E-01,0.247437,0.247812,-6.66667,-3.44656,-6.66667,-0.74275,-0.37895,,,,,,,,9,,1.176471,,6.56E+08,6.37E+08,9.24E+08,,3.340292,2.03E+08,,672577.3,,2.946,1,0,,,,0,0,,56255446,2005023,106.04,2.119985,653000000,507000000,10708000000,5495000000,,1.98E+08,0.00E+00
2019,2297268D UW Equity,2297268D,Liberty Media Corp-Liberty Sir,15247933440,Media,Publishing & Broadcasting,1,12.6667,,0.603064,0.603064,0.41173,0.242643,0.301785,0.250065,0.147283,-3.60E+08,-3.60E+08,1.91E+09,-3.20E+09,6.32E+08,1610000000,2165000000,494000000,,29.95296,22.27449,27.76108,27.45202,9.35E+09,0.233131,74.72805,61.07543,61.63261,1.05E-01,0.1382,0.156469,4.596632,7.095934,4.596632,14.98092,6.484614,20.53573,2.303179,1.513039,2.970802,1.534494,4.187041,1.134829,9,1.394989,,10.32927,2.57E+09,1.58E+09,1.75E+09,3.03E+10,27.27593,2.07E+08,3.17E+08,788145.2,,9.99,,,,,0,0,0,0,56255446,2005023,95.871,1.890373,990000000,3256000000,30014000000,11347000000,,4.23E+08,0.00E+00
2019,2297634D UN Equity,2297634D,CoreSite Realty Corp,5433186304,Real Estate,REIT,0,3.33333,23/09/2010,2.447752,1.29118,0.563372,0.08159,0.340313,-0.00406,-0.06973,-3.20E+08,0,,,,140498000,309382000,76277000,568324359,54.67678,24.83008,25.53223,26.46501,1.57E+09,0.276458,98.78563,47.28413,46.75586,1.32E-01,0.178235,0.234354,34.36048,34.36048,24.68667,63.2901,8.638864,53.90385,2.08,2.08,2.079418,2.09,12.37236,3.691454,8,23.45014,-49.8925,-1.2048,5.65E+08,-6.50E+07,2.93E+08,7.00E+09,6.522312,37687012,37688382,270926,,1.214,0,0,,,4.64,1.69E+08,0,222.1877,42449795,2588940,98.698,8.411522,,,,,,40243000,0
2019,2301306D UN Equity,2301306D,KEMET Corp,1571420288,Tech Hardware & Semiconductors,Technology Hardware,0,1.08333,21/10/1992,5.510706,10.53796,3.403376,0.742828,0.55517,0.416413,0.487899,-1.80E+08,-1.80E+08,2.21E+08,3.60E+08,2.94E+08,223163000,284543000,159306000,1364250000,20.63988,16.18756,8.534587,10.68559,1.45E+08,0.983508,91.33931,67.82499,66.43792,7.88E-02,0.338976,0.410956,27.38421,34.574,24.23,38.36103,24.85878,7.945523,3.404433,2.69,3.6,2.73,1.245163,1.488563,9,2.413076,-3.367,-1.78781,-5.90E+07,-2.80E+07,,1.72E+09,5.940503,58093172,58067000,1619022,,3.837,,0,5916646,5784646,0.1,5843900,0,3.668349,67390000,65474000,115.304,2.153462,672891000,312669000,728834000,438139000,87.76561,12212000,0
2019,2302767D UQ Equity,2302767D,Radius Health Inc,930834688,Health Care,Biotech & Pharma,0,2.5,17/01/2012,-0.48188,-0.67241,-0.46397,-0.38798,0.222559,-0.17815,-0.21709,-115000,-115000,-1.10E+08,1.56E+08,21831000,-129253000,-124539021,-149376000,154809523.8,-81.8926,-84.9924,-1628.28,-323.49,29853000,0.668487,99.68853,33.2412,39.17515,0.400194,0.53815,0.507789,,,-144.437,,-58.0899,,-3.24335,-3.26,-1.7,-3.26,6.317155,6.803893,8,,0.431965,-12.3926,-1.20E+08,-1.20E+08,-1.30E+08,9.61E+08,109.8237,46172356,46173170,528801,,0.311,1,0,,,0,0,0,,9522867,2814040,120.904,-9.38115,211239000,55594000,16254000,196149000,29.24769,24413000,0
2019,9876588D UW Equity,9876588D,American National Insurance Co,,Insurance,Insurance,0,4.66667,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,34.71035,,,,,,,,,,,,,,,,,,10,,,,,,,,,26887200,,38224.8,,,,,,,,,,,13350515,2200239,,,,,,,,,
2019,9966911D UN Equity,9966911D,Cadence BanCorp,2320917760,Banking,Banking,0,10,13/04/2017,-0.10575,-0.10575,-0.10575,-0.28652,0.124133,-0.10562,0.04464,-1.30E+07,-1.30E+07,,,,,,182858000,708460000,,33.61827,43.20624,46.63359,-6.90E+08,0.05104,96.53306,71.66736,59.70425,1.87E-01,0.351555,0.457566,9.399579,10.81941,10.146,12.24292,9.196345,10.24305,1.76998,1.54,1.81,1.54,,0.974323,11,0.938547,50.16584,,-2.50E+08,,,,58.09536,1.28E+08,1.28E+08,1389724,,3.467,1,0,,,0.675,80359938,,43.94664,10510978,1405700,123.161,7.211773,,,,,,,0
2019,9990201D UW Equity,9990201D,Dime Community Bancshares Inc/,749046784,Banking,Banking,0,3,26/06/1996,0.497843,0.347252,0.111916,0.05339,0.265531,0.122707,-0.01741,,,,,,,,41681000,155536000,,34.69679,41.74132,48.40447,1.16E+09,0.038338,84.42081,63.10138,55.26663,1.00E-01,0.321938,0.29152,6.852066,6.815777,8.43,8.901748,3.032527,18.26146,1.143939,1.15,1.15,1.15,,1.029534,12,1.233413,8.042895,,81078000,,,,2.784744,35856716,35951652,162234.9,,7.93,1,0,,,0.56,20087335,0,48.35661,6356916,1205600,93.804,10.5523,,,,,,,0
2019,9990213D UN Equity,9990213D,Jacobs Engineering Group Inc,11969792000,Industrial Services,Engineering & Construction,,4.41667,,1.067885,1.202951,0.589231,0.367102,0.549927,0.063497,-0.01636,,,,,,,,,,,,,,,,99.16075,49.42347,48.96145,0.181269,0.188354,0.210305,,,,,,,,,,,,,11,,,,,,,,,1.33E+08,,1189417,,,,,,,,,,,31528547,2979894,,,,,,,,,
