year,ID,ticker,company_name,market_cap,bic_level_2,bic_level_3,unequal_voting,ceo_tenure,ipo_date,total_return_5y,total_return_4y,total_return_3y,total_return_2y,total_return_1y,total_return_6m,total_return_3m,capex,net_capex,short_term_wc,long_term_wc,modified_wc,ebit,ebitda,net_income,net_revenue,ebitda_margin,operating_margin,operating_margin_2y_before,operating_margin_1y_before,net_debt,sales_to_total_assets,free_float_percentage,rsi_14d,rsi_30d,volatility_30d,volatility_90d,volatility_180d,roe,normalized_roe,headline_roe,operating_roe,operating_roic,pe_ratio,eps_adjusted_diluted,eps_gaap_diluted,eps_adjusted_headline,eps_gaap_basic,ev_to_sales,tobin_q_ratio,board_size,pb_ratio,employee_growth_rate,fcf_yield,fcf_to_equity,headline_fcf,unlevered_fcf,ev,sales_growth_rate,current_shares_outstanding,shares_outstanding,volume_30d_average,volume_30d_average_to_outstanding,insider_shares_percentage,classified_board_system,poison_pill,repurchase,net_repurchase,dividend_per_share,dividend_to_common,dividend_to_preferred,dividend_payout_ratio,total_compensation_to_executives,total_compensation_to_board_members,institution_ownership_percentage,asset_to_equity,current_asset,current_liability,non_current_asset,non_current_liability,cash_conversion_cycle,interest_expense,ceo_is_female
2017,1832555D UQ Equity,1832555D,Array BioPharma Inc,2521950720,Health Care,Biotech & Pharma,0,7.083333333,17/11/2000,2.44086,1.55489,1.706131,2.033175,0.495327,0.529271,0.028112,-2498000,-2498000,-7.20E+07,4.03E+08,17720000,-1.10E+08,-1.10E+08,-1.26E+08,1.29E+08,-78.8349,-80.3703,16.15004,-54.5731,-3.40E+08,0.281355,99.14918,67.63013,60.70828,5.23E-01,0.431372,0.495836,,,676.74,,-54.9894,,-0.74574,-0.74,-0.74,-0.74,15.43145,4.647785,7,11.07755,27.02822,-1.79587,-4.50E+07,-4.50E+07,-8.50E+07,2.18E+09,-12.1936,1.97E+08,1.96E+08,3044822,,0.851,1,0,,,0,0,0,,64225035,4043355,103.008,2.216516,493824000,90925000,8485000,184763000,,12567000,0
2017,1856613D UN Equity,1856613D,Monsanto Co,51476717568,Materials,Chemicals,0,1.666666667,18/10/2000,0.351817,0.081029,0.038507,0.235373,0.130029,-0.00437,-0.02513,-1.20E+09,-1.20E+09,2.88E+09,2.25E+09,4.43E+09,3.21E+09,3.96E+09,2.26E+09,1.45E+10,27.04918,21.93989,23.4851,17.58999,6.26E+09,0.686261,97.633,45.71539,44.9805,7.86E-02,0.084528,0.069999,41.19577,44.47685,42.79,58.54903,23.34218,21.25251,5.494881,5.09,5.5,5.15,3.945131,3.164296,13,7.973587,2.5,3.858055,8.91E+08,1.99E+09,2.48E+09,5.78E+10,8.428381,4.41E+08,4.40E+08,2535737,,0.354,0,0,108527.6,-1.00E+08,2.16,9.48E+08,0,42.18959,28128000,3703000,84.78,3.303345,8651000000,6398000000,12682000000,8477000000,174.4801,4.52E+08,0.00E+00
2017,1859004D UW Equity,1859004D,ILG LLC,3532883712,Consumer Discretionary Services,Leisure Facilities & Services,0,6.166666667,,0.642623,0.016263,0.473669,0.927822,0.612797,0.047453,0.066362,-1.30E+08,-1.30E+08,2.87E+08,4.56E+08,4.68E+08,2.35E+08,3.14E+08,127000000,1.79E+09,17.41542,13.03383,17.80421,12.84993,3.02E+08,0.503772,84.36819,50.83655,50.93906,2.33E-01,0.237891,0.222385,8.012618,10.67697,8.012618,14.8265,10.57891,21.03672,1.353823,1.02,1.35,1.04,2.14303,1.601188,13,2.190823,6.493506,-1.58511,2.28E+08,1.60E+08,-5.00E+07,3.86E+09,69.13696,1.24E+08,1.24E+08,961971,,2.214,0,1,28729070,28729070,0.57,72000000,0,56.69291,13731651,1730953,99.354,2.180987,1066000000,610000000,2513000000,1328000000,148.4617,23000000,0
2017,1865332D US Equity,1865332D,TerraForm Global Inc,880226176,Utilities,Electric Utilities,1,0,31/07/2015,-0.62133,-0.62133,-0.62133,-0.0216,0.26875,0.00495,0.057292,-1.10E+08,,-9425000,3.78E+08,27871000,1607000,68369000,-71975000,2.36E+08,28.30323,0.665262,37.44716,-147.56,4.52E+08,0.099438,91.10608,60.56537,56.80235,2.06E-01,0.180083,0.184069,-10.4716,-6.29955,-3.4275,0.233802,0.072064,,-0.3469,-0.59797,-0.311953,-0.597971,7.293503,1.078772,10,1.334748,0.970874,,,,,1.76E+09,14.79468,1.12E+08,1.73E+08,1497230,,0.865,0,,,,0,0,0,,,,69.96,2.233062,888362000,510750000,1540881000,830640000,,1.27E+08,
2017,1868126D UW Equity,1868126D,Exactech Inc,710407680,Health Care,Medical Equipment & Devices,0,3.83333,29/05/1996,1.917404,1.081229,1.098006,1.724518,0.794918,0.659396,0.456554,-3.20E+07,-2.80E+07,4.92E+07,1.08E+08,1.08E+08,7366000,27503000,486000,2.65E+08,10.40027,2.785456,9.930781,9.087152,2282000,0.86081,73.56803,72.2719,75.57006,0.700544,0.73725,0.564155,0.196716,5.906341,0.196716,2.981504,2.74297,48.88856,1.011484,0.02,1.213094,0.03,2.695039,2.157491,7,2.870369,-0.12312,0.651879,2620000,4631000,-1.90E+07,7.13E+08,4.082291,14366181,14529000,182344,,4.991,1,0,,,0,0,0,0,,,100.422,1.227337,143023000,35069000,164182000,21834000,326.4354,1010000,
2017,1868223D UR Equity,1868223D,Ignyta Inc,1771230464,Health Care,Biotech & Pharma,0,9.833333333,08/05/2013,1.617647,1.617647,2.89781,0.992537,4.34,1.57971,1.007519,-1091000,-979000,-9.90E+07,1.24E+08,0,-1.20E+08,-1.20E+08,-1.25E+08,0,,,,,-1.10E+08,0,86.90242,85.16562,77.96679,2.68E+00,1.535243,1.167158,-119.969,-119.969,-84.41,-117.7,-91.5871,,-2.70601,-2.70601,-2.61833333,-2.706013,,7.176893,5,17.07651,6.382979,-5.19757,-9.20E+07,-9.20E+07,-1.10E+08,1.66E+09,,66338216,56291097,2714928,,2.089,1,,,,0,0,0,,11689063,9290148,88.137,1.753869,148671000,24498000,5694000,41853000,,3304000,
2017,1872828D UW Equity,1872828D,Assertio Therapeutics Inc,,Health Care,Biotech & Pharma,,0.8333333333,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,89.99139,,,,,,,,,,,,,,,,,,8,,7.094847,,,,,,,63013452,,1567440,,,,,,,,,,,15928367,1637096,,,,,,,,,
2017,1885525D UN Equity,1885525D,VeriFone Systems Inc,1990217472,Tech Hardware & Semiconductors,Technology Hardware,0,4.083333333,29/04/2005,-0.4033,-0.33967,-0.52392,-0.36795,-0.01938,-0.02155,-0.13987,-6.70E+07,-6.70E+07,1.63E+08,1.76E+08,3.04E+08,-1.10E+08,28349000,-1.74E+08,1.87E+09,1.515198,-6.00638,5.348328,1.645409,7.00E+08,0.805702,99.37059,46.66151,45.26495,2.88E-01,0.223667,0.227415,-22.1675,2.344377,17.59,-14.331,-6.34659,107.7192,0.164409,-1.55,1.31,-1.55,1.452654,1.567472,10,2.637209,87.37864,4.956343,-1.10E+07,98600000,-7.30E+07,2.72E+09,-6.08253,1.12E+08,1.12E+08,1687476,,0.629,0,0,0,-849000,0,0,0,,15440323,1895498,116.098,2.967736,718655000,542253000,1603515000,997445000,61.34147,,0
2017,1885807D UW Equity,1885807D,athenahealth Inc,5323953152,Software & Tech Services,Software,0,21,20/09/2007,0.8113,-0.01086,-0.08689,-0.17351,0.22561,-0.05343,0.060925,-8.30E+07,-8.30E+07,2.19E+08,1.32E+08,1.53E+08,44300000,1.92E+08,31300000,1.21E+09,16.30722,3.756466,-0.21922,1.544915,1.54E+08,0.918243,98.26655,51.45629,52.60392,1.78E-01,0.319626,0.315717,4.654317,5.779692,11.5,6.587419,4.635125,139.6259,0.952832,0.77,2.01,0.8,4.644834,4.047076,10,7.142129,86.84211,2.259486,1.05E+08,1.20E+08,83390000,5.48E+09,12.06976,40017688,40000000,359438.2,,1.733,1,0,,,0,0,0,0,19191554,2561346,143.809,1.723661,329400000,197500000,954900000,341700000,,,0
2017,1893407D UW Equity,1893407D,Achillion Pharmaceuticals Inc,397030272,Health Care,Biotech & Pharma,0,5.25,26/10/2006,-0.6409,-0.13253,-0.7649,-0.73309,-0.29927,-0.37255,-0.38983,-1290000,-1290000,-5.50E+07,3.13E+08,-7842000,-7.10E+07,-6.90E+07,-66462000,5616667,-462.693,-470.073,-154.258,-136.358,-3.50E+08,0.041616,97.42853,37.75716,38.41508,3.02E-01,0.612455,0.688029,-17.7956,-17.7956,-17.7956,-18.8798,-18.8631,,-0.48,-0.48,-0.48,-0.48,3.040351,1.521604,9,1.138899,2.419355,-14.5263,-5.80E+07,-5.80E+07,-7.20E+07,45605272,-52.5181,1.38E+08,1.37E+08,3325009,,0.074,1,0,,,0,0,0,,15373000,1480000,85.943,1.042532,327006000,14436000,33436000,269000,,51000,0
2017,1897377D UN Equity,1897377D,Sprint LLC,23562035200,Telecommunications,Telecommunications,0,4.666666667,10/04/1963,0.061261,-0.45209,0.419277,0.627072,-0.31192,-0.28258,-0.23407,-5.10E+09,-5.10E+09,9.32E+09,1.04E+09,1.92E+09,2.55E+09,1.09E+10,-6.04E+08,3.25E+10,32.84396,7.672133,-5.18086,2.447822,3.20E+10,0.402251,15.23658,52.15481,43.32709,3.15E-01,0.419432,0.423342,-3.14231,-1.90126,-1.4,13.24038,3.564051,,-0.09244,-0.15,-0.105997,-0.15,1.673943,1.113476,8,1.238696,,0.339529,6.17E+08,4.09E+08,1.65E+09,5.55E+10,2.265931,4.00E+09,4.00E+09,14668472,,0.812,0,0,,,0,0,0,,68496979,2332980,100.286,4.335752,11935000000,10897000000,70531000000,52549000000,-23.4771,2.46E+09,0.00E+00
2017,1899263D UN Equity,1899263D,Instructure Inc,985562816,Software & Tech Services,Software,0,7.25,13/11/2015,0.838889,0.838889,0.838889,0.589817,0.671717,0.122034,-0.01488,-1.30E+07,-1.30E+07,-2.10E+06,-2.40E+07,2.53E+07,-5.10E+07,-4.50E+07,-51022000,1.41E+08,-30.8565,-34.8983,-88.5371,-51.8624,-6.70E+07,1.081458,71.93411,45.74382,48.58478,3.40E-01,0.289872,0.308529,,,-172.07,,-1413.66,,-1.77,-1.77,-1.27,-1.77,6.270657,8.458533,7,,8.834586,-2.42227,-2.40E+07,10418000,-6.70E+07,9.19E+08,44.87843,29775312,29775311,164875.8,,11.029,,0,,,0,0,0,,4788219,1532236,119.337,-12.4718,110123000,134094000,25358000,12250000,,51000,0
2017,1903130D UN Equity,1903130D,Regal Entertainment Group,3597607168,Consumer Discretionary Services,Leisure Facilities & Services,1,3.916666667,09/05/2002,1.156436,0.474182,0.228534,0.331335,0.11953,0.153634,0.437388,-2.40E+08,-2.20E+08,4.80E+08,-5.90E+07,-4.10E+07,2.76E+08,5.22E+08,137300000,3.09E+09,16.75658,8.863198,10.04158,10.71241,2.26E+09,1.165332,79.90591,82.51596,72.54729,3.42E-01,0.389807,0.397881,,,-19.045,,18.05397,26.02906,0.884012,0.87,0.88,0.87,1.882436,2.280889,9,,,5.083935,3.26E+08,88000000,1.39E+08,5.86E+09,-3.67185,1.33E+08,1.57E+08,9765485,,2,1,,,,0.88,1.38E+08,0,100.3046,4570000,520000,126.462,-3.12465,319000000,378100000,2353200000,3149300000,-21.8114,,1
2017,1903510D UQ Equity,1903510D,SI Financial Group Inc,179802080,Banking,Banking,0,15.25,01/10/2004,0.356879,0.28136,0.371373,0.104353,-0.02953,-0.08092,-0.03602,,,,,,,,13290000,60696000,,31.65777,12.72694,18.18093,83331000,0.045146,90.98035,46.82255,47.77339,0.165812,0.182395,0.175613,8.034411,8.034411,8.034411,11.61634,5.243138,13.125,1.12,1.12,1.12,1.13,,1.009415,9,1.051397,3.669725,,-2.90E+07,,,,16.84902,12231434,12230680,11055.67,,3.186,1,0,446763.1,55763.09,0.19,2250794,0,16.93599,7457997,1084473,62.25,9.268897,,,,,,,0
2017,1909395D UW Equity,1909395D,AV Homes Inc,373887232,Consumer Discretionary Products,Home Construction,0,10.41666667,,0.170886,-0.08365,0.142759,0.299766,0.012158,-0.16958,-0.03478,-3225000,-1573000,,,,37937000,46344000,18667000,7.53E+08,5.623091,4.603038,1.893658,5.4935,3.02E+08,0.790168,44.90709,45.24933,47.44018,3.32E-01,0.286315,0.326437,4.201667,6.42371,4.201667,8.539061,5.301355,14.02714,1.186985,0.75,1.064378,0.84,0.820458,0.931984,10,0.821848,11.53846,6.852066,1.77E+08,25619000,31173000,6.76E+08,10.87534,22455688,22455689,67224.77,,6.051,0,0,,,0,0,0,0,10395585,877083,94.939,2.292712,675839000,81664000,164394000,,,7961000,0
2017,1910802D UW Equity,1910802D,Viacom Inc,12595744768,Media,Entertainment Content,1,12,,-0.28288,-0.56369,-0.50074,-0.16717,-0.09915,-0.07253,-0.04348,-2.00E+08,6.53E+08,6.42E+09,2.05E+09,3.46E+09,2.49E+09,2.71E+09,1.87E+09,1.32E+10,20.44786,18.76649,23.45493,20.22742,9.73E+09,0.559667,,56.59816,52.75541,1.79E-01,0.366996,0.389388,36.346,29.30566,31.37444,48.27386,14.3769,9.253986,3.771348,4.68,3.881677,4.69,1.708342,1.16083,10,2.327052,0,11.71824,1.54E+09,1.48E+09,-2.70E+09,2.27E+10,6.205958,49431180,4.02E+08,53069.3,,0.119,,0,0,-1.70E+08,0.8,3.20E+08,0,17.09888,110046813,4071833,99.479,3.722004,5801000000,3753000000,17897000000,13578000000,99.97453,6.18E+08,0.00E+00
2017,1915422D UW Equity,1915422D,Hawaiian Telcom Holdco Inc,357604544,Telecommunications,Telecommunications,0,2.583333333,,0.582564,0.050732,0.119333,0.241352,0.212097,0.234894,0.0158,-9.50E+07,-9.50E+07,8.30E+07,-8.51E+06,-1.60E+07,6034000,93657000,-98361000,3.84E+08,25.06872,1.615092,5.889492,4.800324,2.67E+08,0.502581,51.10846,49.80482,52.15582,1.79E-01,0.146167,0.311486,-37.2167,0.529565,-37.2167,2.283077,1.063322,258.1649,0.119536,-8.48859,0.120427,-8.488587,1.671523,1.1678,8,1.601812,-3.74415,0.74999,27298000,2682000,13913000,6.24E+08,-5.51076,11587963,11587963,21701.87,,3.485,0,,,,0,0,0,,3216473,1481174,93.607,3.329742,89535000,98047000,653830000,422068000,-71.7521,16177000,
2017,1917130D UW Equity,1917130D,BioTelemetry Inc,969002752,Health Care,Medical Equipment & Devices,0,6.75,19/03/2008,12.11404,2.765743,1.981057,1.559932,0.337808,-0.10613,-0.09531,-1.40E+07,-1.40E+07,4.06E+07,2.95E+07,1.54E+07,8940000,29149000,40085000,2.49E+08,11.7069,3.590506,3.054871,8.987865,1.80E+08,0.478173,97.16287,54.39102,51.48684,3.76E-01,0.433497,0.439056,22.40393,13.12395,10.4,4.996661,2.894773,40.33107,0.741364,1.29,0.78,1.43,4.638085,2.175724,7,3.687127,-14.4759,0.90557,1.83E+08,8775000,-3817000,1.15E+09,23.78386,32408118,32408118,554567.8,,2.837,1,0,,,0,0,0,0,7655312,950500,89.99,1.940678,78383000,48860000,442328000,203537000,3.33858,,0
2017,1918511D UN Equity,1918511D,Aerohive Networks Inc,312479648,Tech Hardware & Semiconductors,Technology Hardware,0,2.25,28/03/2014,-0.417,-0.417,0.214583,0.1409,0.015679,0.166,0.425428,-934000,-934000,1438000,65823000,20683000,-2.60E+07,-2.30E+07,-26768000,1.61E+08,-14.637,-16.6953,-31.7718,-21.1891,-6.30E+07,1.173441,53.25869,58.17452,62.71965,4.26E-01,0.365927,0.590461,-107.267,-107.267,-48.09,-105.316,-58.4262,,-0.5,-0.5,-0.14,-0.5,1.58476,2.468264,8,14.75352,,0.853816,2489000,2668000,-2.20E+07,2.49E+08,-9.71472,53598568,53598569,692748.9,,10.262,1,0,,,0,0,0,,12610938,1185375,90.95,6.333758,121269000,55446000,12880000,57523000,61.99873,535000,0
2017,1922150D UN Equity,1922150D,Linde Inc/CT,44285710336,Materials,Chemicals,0,11,06/07/1943,0.585442,0.307559,0.286568,0.587874,0.354942,0.180052,0.101282,-1.40E+09,-1.40E+09,2.97E+09,3.07E+08,1.45E+09,2.41E+09,3.57E+09,1.62E+09,1.09E+10,32.1082,21.66607,19.89079,21.58321,8.63E+09,0.54616,99.78775,59.15668,59.66404,1.41E-01,0.160668,0.146947,28.17146,28.59925,29,41.92679,14.09818,27.11232,5.705155,5.62,5.74,5.66,4.79886,2.795106,0,7.078918,-1.63934,3.5,8.49E+08,1.55E+09,1.58E+09,5.34E+10,6.13257,2.86E+08,2.86E+08,1851834,,,,0,1.05E+08,-1.50E+07,3.1125,8.89E+08,0,54.87654,39877957,2549556,,3.0221,3243000000,2922000000,17132000000,10711000000,37.89546,,0
