year,ID,ticker,company_name,market_cap,bic_level_2,bic_level_3,unequal_voting,ceo_tenure,ipo_date,total_return_5y,total_return_4y,total_return_3y,total_return_2y,total_return_1y,total_return_6m,total_return_3m,capex,net_capex,short_term_wc,long_term_wc,modified_wc,ebit,ebitda,net_income,net_revenue,ebitda_margin,operating_margin,operating_margin_2y_before,operating_margin_1y_before,net_debt,sales_to_total_assets,free_float_percentage,rsi_14d,rsi_30d,volatility_30d,volatility_90d,volatility_180d,roe,normalized_roe,headline_roe,operating_roe,operating_roic,pe_ratio,eps_adjusted_diluted,eps_gaap_diluted,eps_adjusted_headline,eps_gaap_basic,ev_to_sales,tobin_q_ratio,board_size,pb_ratio,employee_growth_rate,fcf_yield,fcf_to_equity,headline_fcf,unlevered_fcf,ev,sales_growth_rate,current_shares_outstanding,shares_outstanding,volume_30d_average,volume_30d_average_to_outstanding,insider_shares_percentage,classified_board_system,poison_pill,repurchase,net_repurchase,dividend_per_share,dividend_to_common,dividend_to_preferred,dividend_payout_ratio,total_compensation_to_executives,total_compensation_to_board_members,institution_ownership_percentage,asset_to_equity,current_asset,current_liability,non_current_asset,non_current_liability,cash_conversion_cycle,interest_expense,ceo_is_female
2018,1903510D UQ Equity,1903510D,SI Financial Group Inc,153187872,Banking,Banking,0,0.1666666667,01/10/2004,0.128789,0.208085,-0.02714,-0.14509,-0.11304,-0.14099,-0.0774,,,,,,,,6500000,55443000,,24.59824,18.18093,31.65777,84284000,0.04196225,90.77788,42.12246,43.12813,0.348688,0.24049,0.197809,3.81216,6.158105,3.81216,7.998499,3.861908,14.38386,0.88502,0.55,0.88502,0.55,,0.994242,9,0.901051,0.790514,,2517000,,,,-5.75354,12033611,12033734,166309,,3.251,1,0,3228727,3017727,0.23,2725470,0,41.93031,7370701,1379959,63.421,9.453068,,,,,,,0
2018,1910802D UW Equity,1910802D,Viacom Inc,10458030080,Media,Entertainment Content,1,0.3333333333,,-0.6441,-0.59276,-0.32067,-0.26518,-0.18079,-0.18979,-0.2193,-1.80E+08,-1.20E+08,6.72E+09,2.02E+09,3.60E+09,2570000000,2.78E+09,1.72E+09,1.28E+10,21.50197,19.85629,20.22742,18.76649,8.53E+09,0.544212252,,30.68647,36.2257,3.48E-01,0.365172,0.323213,25.57655,24.68383,24.29429,38.23836,14.32274,6.753213,4.11804,4.27,4.12,4.27,1.490151,1.255806,9,1.513462,-3.25581,15.71998,7.01E+08,1.64E+09,-2.60E+09,1.93E+10,-2.41273,49430905,4.03E+08,54713.17,,0.17,,0,0,-2000000,0.8,3.22E+08,0,19.08531,101483594,5372827,82.039,3.084295,6076000000,4054000000,17707000000,12018000000,111.32,5.60E+08,0.00E+00
2018,1917130D UW Equity,1917130D,BioTelemetry Inc,1988843008,Health Care,Medical Equipment & Devices,0,7.75,19/03/2008,6.521411,4.954138,4.113014,1.672036,0.961248,0.288457,-0.06498,-1.90E+07,-1.90E+07,1.01E+08,8.39E+07,2.97E+07,27923000,70156000,16834000,3.74E+08,18.09954,7.203853,8.987865,3.590506,1.38E+08,0.675039968,97.0178,47.96021,49.29788,6.86E-01,0.662371,0.550004,6.030212,18.39992,10.6,10.00247,5.709927,40.71817,1.466667,0.43,1.7,0.5,5.487395,3.390069,8,6.711754,47.19411,1.918352,34922000,38153000,5754000,2.13E+09,55.67372,33302796,33212058,621894.6,,2.982,1,0,,,0,0,0,0,9848153,1088375,94.977,1.943069,133992000,50085000,440214000,228606000,10.28897,9257000,0
2018,1918511D UN Equity,1918511D,Aerohive Networks Inc,181110672,Tech Hardware & Semiconductors,Technology Hardware,0,3.25,28/03/2014,-0.674,-0.32083,-0.36204,-0.43206,-0.45118,-0.20488,-0.20874,-2214000,-2214000,7765000,47805000,13383000,-15919000,-1.30E+07,-16004000,1.52E+08,-8.39752,-10.3388,-21.1891,-16.6953,-7.50E+07,1.084637114,73.06089,34.1958,36.27768,3.85E-01,0.282456,0.330566,-76.1787,-75.2362,-21.77,-75.7741,-38.7984,,-0.28664,-0.28,0,-0.28,0.690816,2.352082,7,8.683953,,7.434681,13268000,13465000,-7666000,1.06E+08,-3.48152,55555420,55505380,289838.3,,10.681,1,0,,,0,0,0,,8210304,1456071,72.236,6.812833,129673000,81868000,12286000,39254000,46.04827,698000,0
2018,1927294D UN Equity,1927294D,L3 Technologies Inc,13666616320,Industrial Products,Aerospace & Defense,0,6.666666667,,0.788829,0.482993,0.532934,0.178783,-0.11006,-0.09136,-0.17929,-2.40E+08,-2.40E+08,1.21E+09,2.18E+09,1.19E+09,1107000000,1.34E+09,1.07E+09,9.79E+09,13.30745,11.01821,5.965554,8.354476,2.81E+09,0.762060073,99.20006,42.13922,41.44554,3.37E-01,0.427436,0.321645,20.0921,14.68001,13.07833,20.80632,12.41449,17.7176,9.801555,13.42,10.01,13.65,1.64712,1.889385,10,2.419223,-18.4211,4.024405,4.83E+08,4.68E+08,6.64E+08,1.65E+10,4.200373,78697551,78597571,826937.2,,0.775,0,0,4.10E+08,2.25E+08,3.15,2.46E+08,0,29.2604,23591316,3084888,89.032,2.308527,4435000000,2260000000,8749000000,5213000000,38.0051,1.68E+08,0.00E+00
2018,1933924D UN Equity,1933924D,Civitas Solutions Inc,635271552,Health Care,Health Care Facilities & Svcs,0,4.75,17/09/2014,0.054184,0.028186,-0.3918,-0.1245,-0.02179,0.061212,0.195222,-5.10E+07,-4.80E+07,1.34E+08,3.98E+07,1.48E+08,54370000,1.50E+08,14886000,1.60E+09,9.349071,3.393455,4.09893,2.773192,6.99E+08,1.421410017,40.85416,74.15057,64.86588,8.06E-01,0.523815,0.405632,9.03137,14.15749,26.26,32.9864,6.379666,27.85143,0.628693,0.4,0.4,0.4,0.832754,1.256436,9,3.792841,3.056769,8.756885,1.25E+08,55630000,59651000,1.33E+09,8.659962,36280500,36116252,325986.2,,5.108,1,,,,0,0,0,0,6775162,1032083,110.508,6.760421,213251000,173465000,913941000,786993000,,38792000,0
2018,1934798D UW Equity,1934798D,Dermira Inc,302849056,Health Care,Biotech & Pharma,0,2,03/10/2014,-0.53762,-0.60298,-0.79226,-0.7658,-0.73624,-0.18203,-0.38283,-3.00E+08,-3.00E+08,-1.70E+08,3.19E+08,-1.10E+07,-197161000,-2.00E+08,-2.06E+08,41850000,-474.616,-475.786,-96245.4,-991.806,-9.80E+07,0.101089963,77.79916,26.67979,34.64225,7.12E-01,0.691448,0.605443,-162.916,-162.212,-162.916,-156.121,-48.5453,,-4.88873,-4.91,-4.91,-4.91,4.94013,2.153058,9,5.624251,70.52632,-155.092,-4.70E+08,-4.70E+08,-5.00E+08,2.05E+08,61.46743,42120870,42120870,634155.8,,1.022,1,,,,0,0,0,,43440949,3572796,102.42,7.612718,393184000,74276000,16738000,281799000,,16364000,0
2018,1935465D UW Equity,1935465D,Fidelity Southern Corp,710305856,Banking,Banking,0,0.5,,0.761088,0.770926,0.251741,0.143882,0.215275,0.018758,0.077181,,,,,,,,46342000,2.83E+08,,19.69977,19.43022,23.33529,1.02E+08,0.064730543,81.69807,66.0332,59.29883,6.85E-01,0.427142,0.338827,11.30064,10.10576,9.615,13.57189,8.676606,17.13429,1.518592,1.7,1.524177,1.72,,1.041242,11,1.641579,8.566978,,1.58E+08,,,,1.191609,27298456,27260681,222406.9,,18.302,0,0,1894327,-8041673,0.48,12988440,0,28.02736,10307874,840876,90.058,11.13649,,,,,,,0
2018,1960363D UN Equity,1960363D,Front Yard Residential Corp,468191680,Real Estate,REIT,0,3.583333333,,-0.58213,-0.40284,-0.16008,-0.1251,-0.22278,-0.14049,-0.18195,0,0,,,,-67868000,7496000,-1.34E+08,89582000,4.782381,-150.731,-1321.53,-1252.48,1.62E+09,0.067888388,90.54736,42.93381,43.88812,4.46E-01,0.428276,0.466252,-22.089,,-23.38,-22.243,-6.73263,,-2.00506,-2.5,-2.505688,-2.5,13.35155,0.976437,6,0.891325,12.72727,-3.08527,3.52E+08,-1.40E+07,,2.09E+09,99.74513,53630204,53630204,748894,,1.362,0,0,,,0.6,32450000,0,,3833115,876616,96.988,4.39544,,,,0,,,0
2018,1964632D UN Equity,1964632D,El Paso Electric Co,2039887488,Utilities,Electric Utilities,0,3.083333333,04/12/2002,0.642129,0.396742,0.406241,0.129679,-0.0598,-0.14776,-0.10593,-2.60E+08,-2.60E+08,,,9.75E+07,177415000,3.13E+08,106100000,9.51E+08,34.43712,19.51913,20.86125,21.8365,1.39E+09,0.249418458,98.59219,33.68106,37.02498,3.33E-01,0.249941,0.217576,9.056824,7.795712,9.03,15.208,5.867405,22.34886,2.243067,2.61,2.417666,2.61,3.772064,1.31576,9,1.697352,0,1.392822,70154000,28412000,74152000,3.43E+09,0.026852,40691951,40536010,332634.2,,1.408,1,0,462726,462726,1.39,56289093,0,53.27581,6739778,2508071,106.76,3.04393,200831000,204071000,,2242922000,29.06349,79529000,1
2018,1981718D UW Equity,1981718D,TD Ameritrade Holding Corp,27473539072,Financial Services,Asset Management,0,10.25,03/03/1997,0.510842,0.510842,0.49256,0.146302,-0.03674,-0.10478,-0.0597,0,0,,,,1899000000,2.18E+09,1.47E+09,1.37E+09,37.91486,138.2096,38.63775,40.67703,2.83E+09,0.153384861,51.41741,47.25313,44.93022,3.50E-01,0.287135,0.269706,19.31803,23.60035,22.30667,24.90492,14.44601,15.47476,3.163861,2.59,3.34,2.6,5.264733,1.541198,12,3.444268,-11.8037,6.944864,1.91E+09,1.91E+09,,3.03E+10,46.21443,5.61E+08,5.63E+08,2077848,,0.43,1,0,2.47E+08,2.47E+08,0.84,4.77E+08,0,32.38289,32547247,4593518,115.544,4.688242,30476000000,26901000000,,2616000000,,,0
2018,2003443D UR Equity,2003443D,Isramco Inc,322041280,Oil & Gas,Oil & Gas Producers,0,1.166666667,,-0.0673,-0.1413,0.326839,-0.0684,0.082686,-0.01904,-0.03776,-9866000,-8901000,22206000,-6100000,21033000,26804000,32043000,-19669000,,42.15297,35.261,-6.58855,33.43223,75072000,0.661900823,26.98848,50.58369,50.14113,0.346924,0.300171,0.331761,,,,,35.0164,,-4.29905,-7.24651,-4.299045,-7.246505,5.124688,3.78451,6,,13.52941,2.410561,-4908000,7763000,10593000,3.90E+08,24.60209,2717648,2717648,604.0667,,2.27,0,,,,0,0,0,,1099499,177000,20.698,-12.9214,34162000,40262000,80683000,83471000,,4941000,0
2018,2061517D UW Equity,2061517D,Aspentech Corp,5815868416,Software & Tech Services,Software,0,4.75,25/10/1994,0.966029,1.346659,1.176377,0.493639,0.241953,-0.13212,-0.27358,-658000,-658000,1.13E+08,1.85E+08,51498000,193318000,2.00E+08,151999000,4.80E+08,40.76353,39.38016,44.62675,43.3623,1.18E+08,0.522420685,99.3564,49.69704,44.67761,4.13E-01,0.416122,0.337568,,,-6.8,,53.21321,38.75477,2.120513,2.1,2.4,2.13,12.08759,7.60913,7,12.30864,3.312192,3.430064,2.29E+08,2.05E+08,2.03E+08,5.93E+09,0.311211,70769877,70862163,625879.1,,0.644,1,0,2.00E+08,1.85E+08,0,0,0,0,9636256,1881344,119.517,1.986113,459724000,275107000,479944000,191442000,,6299000,0
2018,2078185D UN Equity,2078185D,Tiffany & Co,9813940224,Retail & Whsle - Discretionary,Retail - Discretionary,0,30,05/05/1987,-0.04061,-0.17935,0.127724,0.0788,-0.2278,-0.37863,-0.36829,-2.70E+08,-2.70E+08,8.75E+08,2.99E+09,2.24E+09,829100000,1.05E+09,443800000,4.37E+09,23.61641,18.60721,18.20463,18.29475,2.94E+08,0.873566373,95.90682,37.11871,34.78571,3.58E-01,0.449115,0.356814,14.40465,19.24731,15.806,26.91053,19.94635,16.86238,4.774535,3.58,4.750918,3.59,2.27161,2.621809,10,3.262689,10.08403,3.981072,2.70E+08,3.91E+08,3.17E+08,1.01E+10,9.61108,1.22E+08,1.22E+08,2643765,,0.785,0,0,4.16E+08,3.53E+08,2.1,2.59E+08,0,58.43285,25269666,5368868,111.079,1.687632,3608500000,615500000,1492200000,1462800000,496.5275,,0
2018,2150994D UW Equity,2150994D,Coherent Inc,2577132544,Tech Hardware & Semiconductors,Semiconductors,0,1.833333333,,0.421024,0.740942,0.62356,-0.22511,-0.6371,-0.30591,-0.38751,-9.10E+07,-8.60E+07,4.20E+08,8.66E+08,7.72E+08,393017000,5.06E+08,247358000,1.90E+09,26.61648,20.65713,14.8841,18.88777,1.15E+08,0.841858008,98.63838,40.04348,38.89054,5.62E-01,0.586873,0.529336,19.96652,22.70233,,31.72398,21.53186,9.343483,11.31377,9.95,13.64,10.07,1.415084,1.850222,9,1.95414,3.832886,5.640145,-2.30E+07,1.45E+08,1.23E+08,2.69E+09,10.40219,24379270,24299000,359208.7,,1.362,0,0,0,-1.10E+07,0,0,0,0,11799069,1573230,112.604,1.719308,1238502000,372838000,1021467000,572667000,193.0423,25847000,0
2018,2177859D UN Equity,2177859D,Biohaven Pharmaceutical Holdin,1634400000,Health Care,Biotech & Pharma,0,3.166666667,04/05/2017,1.113143,1.113143,1.113143,1.113143,0.316483,-0.10308,-0.00672,-2922000,-2922000,,1.68E+08,-4658000,-204788000,,-2.13E+08,,,,,,-1.70E+08,0,80.33998,53.78651,51.38305,8.57E-01,0.888947,0.695903,-192.116,-192.116,-192.116,-184.489,-184.442,,-5.60556,-5.60556,-5.611156,-5.605556,,,7,22.10126,250,,-2.00E+08,-2.10E+08,,,,44120810,40261750,576785.9,,19.537,1,0,,,0,0,0,,18174136,4671719,91.046,2.964323,182980000,15264000,12111000,114014000,,43000,0
2018,2207132D UN Equity,2207132D,FGL Holdings,1475596672,Insurance,Insurance,0,5.083333333,,-0.33533,-0.33533,-0.33533,-0.33533,-0.33533,-0.23624,-0.25253,-9000000,-9000000,,-2.70E+10,0,262000000,,54000000,1.42E+09,,18.16921,,,-4.00E+08,0.046576227,65.28075,42.27037,38.98467,4.50E-01,0.337283,0.280136,4.462475,18.19473,20.08,35.42934,25.95344,13.06138,0.5099,,0.867108,,0.743132,1.009856,,0.968592,,27.92091,1.55E+09,4.12E+08,,1.07E+09,,2.22E+08,2.14E+08,1044657,,7.329,1,,,,0,0,21000000,0,23977721,4446250,107.294,21.00407,1376000000,28395000000,29584000000,1091000000,,27000000,
2018,2218484D UW Equity,2218484D,Translate Bio Inc,338565664,Health Care,Biotech & Pharma,0,3.75,28/06/2018,-0.34896,-0.34896,-0.34896,-0.34896,-0.34896,-0.42308,-0.24623,,,,1.56E+08,-3111000,-90537000,,,,,-19501.8,,,-1.60E+08,0.00152419,60.8526,46.96355,47.75671,7.81E-01,0.950767,0.827742,,,,,-75.102,,-4.23633,,-4.23632931,,382.2631,,6,2.616083,,,,,,1.77E+08,,45142000,45142090,124703.4,,1.703,1,0,,,0,0,,,7276022,2337362,106.991,2.353539,166319000,9959000,138269000,165212000,,,0
2018,2238067D UN Equity,2238067D,Safehold Inc/old,342906304,Real Estate,REIT,0,2.25,22/06/2017,0.040652,0.040652,0.040652,0.040652,0.08254,-0.00206,0.019203,0,0,,,,20167000,29270000,6142000,39867500,69.11126,47.61759,,52.19312,3.52E+08,0.052351374,47.82179,46.74753,51.28214,2.36E-01,0.234966,0.222564,1.68977,1.68977,1.615,5.548288,3.038116,57,0.33,0.33,0.338002,0.33,16.45491,0.93743,6,0.929961,,3.627522,,12439000,27388000,6.97E+08,85.25671,18230000,18230000,29035.7,,1.478,,0,,,0.6,11067364,0,180.1915,1102500,780200,81.81,2.182951,,,,,,13883000,0
2018,2259062D UN Equity,2259062D,HFF Inc,1297111296,Financial Services,Specialty Finance,0,2.25,31/01/2007,0.624247,0.139457,0.252397,0.201314,-0.2871,-0.04713,-0.2101,-5276000,-5276000,1.17E+08,1.85E+08,6.43E+08,90730000,1.13E+08,1.05E+08,6.25E+08,17.94158,14.35535,19.88745,17.5884,3.97E+08,0.588950235,94.50568,37.05037,39.88598,4.55E-01,0.369619,0.365548,38.46404,35.49392,38.46404,33.15355,9.45851,13.77052,2.408042,2.61,2.696266,2.69,2.680425,2.028193,8,4.328148,10.21324,9.847883,1.28E+08,1.28E+08,92054000,1.69E+09,8.991564,39116745,39116745,182066.9,,5.494,1,,,,3.5,1.37E+08,0,130.1596,34091981,2254707,106.335,3.580826,903823000,718967000,169322000,54486000,,16000,0
2018,2289879D UN Equity,2289879D,SPX FLOW Inc,1294430848,Industrial Products,Machinery,0,3,,-0.1888,-0.1888,0.089932,-0.08649,-0.35496,-0.30149,-0.41466,-2.30E+07,-2.30E+07,1.16E+08,3.97E+08,5.07E+08,179500000,2.39E+08,1.02E+08,2.03E+09,11.49447,8.625661,-16.7369,4.494968,6.16E+08,0.793275645,96.35158,40.97139,39.09977,5.52E-01,0.520333,0.444283,10.65969,8.281136,6.91,18.79581,9.287525,16.39962,1.854921,2.39,2.24958,2.41,0.933076,1.208429,9,1.31401,-12.5,8.714255,-3.10E+07,1.02E+08,1.89E+08,1.94E+09,8.515409,42551969,42551969,275645.4,,3.648,0,0,4940051,4940051,0,0,0,0,16908640,1622537,105.229,2.58148,1039900000,643300000,1583400000,963800000,96.72841,57800000,0
2018,2291909D UN Equity,2291909D,MedEquities Realty Trust Inc,217940368,Real Estate,REIT,0,17.58333333,29/09/2016,-0.3254,-0.3254,-0.3254,-0.3087,-0.358,-0.3731,-0.29339,-3.00E+07,-2.80E+07,,,,26603000,45763000,12024000,67283333,76.03596,44.20131,45.94552,50.98755,2.65E+08,0.095805695,91.71073,46.09178,40.35392,4.86E-01,0.387382,0.35311,3.443693,3.443693,7.45,7.619143,4.501407,18.48649,0.37,0.37,0.37,0.37,8.077798,0.892761,9,0.630751,9.090909,0.053684,65341000,117000,10664000,4.86E+08,2.212863,31862628,31863000,242300.3,,2.991,0,0,28156.46,,0.84,26519850,0,220.5576,17624502,1897668,111.188,1.799397,,,,,,10795000,0
2018,2293940D UW Equity,2293940D,Liberty Media Corp-Liberty Bra,1270103552,Consumer Discretionary Services,Leisure Facilities & Services,1,2.583333333,,0.355167,0.355167,0.355167,0.216585,0.124436,-0.03033,-0.078,,,,1.29E+08,32000000,-25250000,33500000,-9000000,4.68E+08,7.790698,-5.87209,,-15.8854,5.30E+08,0.230439443,95.81094,50.19688,48.50949,2.53E-01,0.243658,0.221888,-2.34375,2.174479,-8.49,-6.57552,-2.48157,160.7912,0.155108,-0.17454,-0.822078,-0.17454,4.218845,1.48804,9,3.076639,,1.121956,,14250000,,1.81E+09,11.97917,10244042,50948360,39327.43,,3.559,1,,,,,,,,29892061,1864254,87.938,4.370023,220000000,91000000,1646000000,1348000000,,,0
