year,ID,ticker,company_name,market_cap,bic_level_2,bic_level_3,unequal_voting,ceo_tenure,ipo_date,total_return_5y,total_return_4y,total_return_3y,total_return_2y,total_return_1y,total_return_6m,total_return_3m,capex,net_capex,short_term_wc,long_term_wc,modified_wc,ebit,ebitda,net_income,net_revenue,ebitda_margin,operating_margin,operating_margin_2y_before,operating_margin_1y_before,net_debt,sales_to_total_assets,free_float_percentage,rsi_14d,rsi_30d,volatility_30d,volatility_90d,volatility_180d,roe,normalized_roe,headline_roe,operating_roe,operating_roic,pe_ratio,eps_adjusted_diluted,eps_gaap_diluted,eps_adjusted_headline,eps_gaap_basic,ev_to_sales,tobin_q_ratio,board_size,pb_ratio,employee_growth_rate,fcf_yield,fcf_to_equity,headline_fcf,unlevered_fcf,ev,sales_growth_rate,current_shares_outstanding,shares_outstanding,volume_30d_average,volume_30d_average_to_outstanding,insider_shares_percentage,classified_board_system,poison_pill,repurchase,net_repurchase,dividend_per_share,dividend_to_common,dividend_to_preferred,dividend_payout_ratio,total_compensation_to_executives,total_compensation_to_board_members,institution_ownership_percentage,asset_to_equity,current_asset,current_liability,non_current_asset,non_current_liability,cash_conversion_cycle,interest_expense,ceo_is_female
2020,2238067D UN Equity,2238067D,Safehold Inc/old,3856877568,Real Estate,REIT,0,4.25,22/06/2017,3.138309,3.138309,3.304884,2.976651,0.824386,0.267033,0.169923,0,0,,,,111974000,121386000,55143000,143150000,83.65448,77.1681,47.61759,67.306,1.41E+09,0.0509,31.24678,55.98978,55.87895,3.78E-01,0.421051,0.443924,5.274432,5.274432,4.01,10.71032,5.248262,64.15044,1.13,1.13,1.23,1.13,36.31177,1.747001,6,2.777224,,0.692399,8.22E+08,26705000,1.20E+08,5.27E+09,84.55668,53205650,47782000,108799.8333,,1.421,,0,,,0.63648,30920055,0,56.07249,127270,1032680,94.92,2.282121,,,,,,59464000,0
2020,2289879D UN Equity,2289879D,SPX FLOW Inc,2446729472,Industrial Products,Machinery,0,5,,1.076675,0.740541,0.229008,0.905325,0.186004,0.548077,0.353573,-2.80E+07,-2.10E+07,1.45E+08,4.02E+08,2.73E+08,86000000,144100000,-163900000,1304666667,10.9266,6.52108,8.625661,6.88428,1.05E+08,0.652129,98.62969,56.87033,59.20664,3.06E-01,0.420927,0.401938,-16.3941,17.62045,7.81,8.602151,5.176357,14.04957,4.125393,-3.84,1.28,-3.84,1.938224,1.374306,9,2.417915,-28.5714,2.824178,-2.50E+08,1.04E+08,75700000,2.56E+09,-15.1406,42214104,42209214,189651.7667,,1.393,0,0,23780557,23780557,0,0,0,0,10830034,1685633,114.1,1.990257,871700000,470200000,1150600000,536000000,102.1869,36100000,0
2020,2293940D UW Equity,2293940D,Liberty Media Corp-Liberty Bra,1274966144,Consumer Discretionary Services,Leisure Facilities & Services,1,4.583333333,,0.351363,0.213171,0.12128,-0.00281,-0.16121,0.238546,0.191092,-1.40E+08,-1.40E+08,-1.40E+08,6.90E+07,3.00E+06,-138000000,-32000000,-60000000,205000000,-18.0791,-77.9661,-5.87209,-4.64135,4.97E+08,0.108722,95.76298,46.54712,52.24506,2.88E-01,0.503999,0.447252,-15.7274,-26.9096,-3.23,-36.173,-13.8973,,-2.0108,-1.17522,-2.010797,-1.17522,10.01111,1.495908,9,3.780262,,-14.118,1.52E+08,-1.80E+08,-6.60E+07,1.77E+09,-62.6582,10312721,51224300,62133.63333,,2.889,1,,,,0,0,0,,58077058,2374293,87.851,4.830861,294000000,225000000,1334000000,1066000000,,26000000,0
2020,2293944D UW Equity,2293944D,Liberty Media Corp-Liberty Bra,1274966144,Consumer Discretionary Services,Leisure Facilities & Services,1,4.583333333,,0.410587,0.205426,0.1177,-0.0004,-0.15775,0.260385,0.184198,-1.40E+08,-1.40E+08,-1.40E+08,6.90E+07,3.00E+06,-138000000,-32000000,-60000000,205000000,-18.0791,-77.9661,-5.87209,-4.64135,4.97E+08,0.108722,90.18218,48.59492,53.23146,2.93E-01,0.500399,0.450675,-15.7274,-26.9096,-3.23,-36.173,-13.8973,,,,,,10.01111,1.495908,9,,,-14.118,1.52E+08,-1.80E+08,-6.60E+07,1.77E+09,-62.6582,39929761,,190606.6333,,9.818,1,,,,,0,0,,58077058,2374293,94.578,4.830861,294000000,225000000,1334000000,1066000000,,26000000,0
2020,2297249D UW Equity,2297249D,Liberty Media Corp-Liberty Sir,14774910976,Media,Publishing & Broadcasting,1,13.66666667,,0.408671,0.273928,0.129833,0.194308,-0.0908,0.251159,0.30208,-3.50E+08,-3.50E+08,2.00E+09,-2.30E+09,5.82E+08,1646000000,2241000000,264000000,,28.32049,20.80121,27.45202,22.27449,1.09E+10,0.250332,81.65413,60.40335,59.89944,1.94E-01,0.291431,0.296297,2.628304,6.018119,2.628304,16.38708,6.391612,23.17949,1.863285,0.841947,4.943295,0.855419,3.905587,1.123818,9,1.577376,,10.36893,1.49E+09,1.53E+09,1.72E+09,3.09E+10,9.477034,1.01E+08,3.42E+08,559058.4667,,2.708,,,,,0,0,0,0,58077058,2374293,105.358,2.174601,933000000,3271000000,30677000000,13803000000,,4.63E+08,0.00E+00
2020,2297264D UW Equity,2297264D,Liberty Media Corp-Liberty For,9829000000,Media,Publishing & Broadcasting,1,13.66666667,,0.996322,0.199937,0.150167,0.278264,-0.13225,0.301919,0.133691,,,-8.60E+07,1.70E+09,-1.40E+08,-426000000,13000000,-765000000,,1.098901,-36.0101,-2.97495,-2.07071,2.31E+09,0.105333,97.3148,49.19215,52.96979,2.68E-01,0.266991,0.270623,-12.9038,-10.5318,-12.9038,-7.18563,-4.0406,,-2.70529,-3.30357,-2.619734,-3.30357,,,9,1.329126,0,,,,,,-40.2525,25835710,2.32E+08,141536.2667,,2.685,1,0,,,0,0,0,,58077058,2374293,93.612,1.725987,2322000000,619000000,8909000000,4105000000,,1.60E+08,0.00E+00
2020,2297267D UW Equity,2297267D,Liberty Media Corp-Liberty For,9829000000,Media,Publishing & Broadcasting,1,13.66666667,,1.347107,0.352381,0.223786,0.387622,-0.07321,0.343425,0.174524,,,-8.60E+07,1.70E+09,-1.40E+08,-426000000,13000000,-765000000,,1.098901,-36.0101,-2.97495,-2.07071,2.31E+09,0.105333,97.12156,54.32463,55.90896,2.63E-01,0.266359,0.265506,-12.9038,-10.5318,-12.9038,-7.18563,-4.0406,,,,,,,,9,,0,,,,,,-40.2525,2.03E+08,,947581.9,,2.876,1,0,,,,0,0,,58077058,2374293,112.387,1.725987,2322000000,619000000,8909000000,4105000000,,1.60E+08,0.00E+00
2020,2297268D UW Equity,2297268D,Liberty Media Corp-Liberty Sir,14774910976,Media,Publishing & Broadcasting,1,13.66666667,,0.474695,0.298683,0.143136,0.197541,-0.08008,0.26299,0.315296,-3.50E+08,-3.50E+08,2.00E+09,-2.30E+09,5.82E+08,1646000000,2241000000,264000000,,28.32049,20.80121,27.45202,22.27449,1.09E+10,0.250332,71.3425,62.19949,60.56422,1.90E-01,0.295443,0.298983,2.628304,6.018119,2.628304,16.38708,6.391612,23.35123,1.863285,0.841947,4.943295,0.855419,3.905587,1.123818,9,1.589063,,10.36893,1.49E+09,1.53E+09,1.72E+09,3.09E+10,9.477034,2.30E+08,3.42E+08,572142.4,,9.569,,,,,0,0,0,0,58077058,2374293,98.559,2.174601,933000000,3271000000,30677000000,13803000000,,4.63E+08,0.00E+00
2020,2297634D UN Equity,2297634D,CoreSite Realty Corp,6128208384,Real Estate,REIT,0,0.8333333333,23/09/2010,1.6668,0.819674,0.258908,0.560046,0.163942,0.055782,0.064342,-3.30E+08,0,,,,141091000,333017000,78845000,597125757.6,55.69582,23.59693,26.46501,24.83008,1.87E+09,0.273902,98.92961,55.84685,52.66899,2.25E-01,0.233128,0.222586,58.30394,58.30394,62.87,104.3333,7.450834,62.32836,2.01,2.01,2.0031,2.01,13.36998,3.645463,9,59.35552,99.14163,-1.12446,5.66E+08,-6.90E+07,3.00E+08,7.99E+09,5.669997,42766575,42766487,301019.4333,,1.07,0,0,0,,4.88,1.91E+08,0,242.5218,59071682,3030557,102.35,21.2385,,,,,,44070000,0
2020,2302767D UQ Equity,2302767D,Radius Health Inc,831336320,Health Care,Biotech & Pharma,0,0.75,17/01/2012,-0.70978,-0.52513,-0.4578,0.083081,-0.11409,0.310345,0.574956,0,0,-6.50E+07,1.02E+08,12914000,-87529000,-84716000,-112538000,229892857.1,-36.5901,-37.8051,-323.49,-84.9924,99400000,1.181556,99.5208,58.96361,60.20513,0.782783,0.578288,0.550471,,,-850.46,,-60.3022,,-2.40752,-2.44,-2.363303,-2.44,4.01999,4.943906,8,,-7.95699,-6.49593,-4.40E+07,-5.40E+07,-7.40E+07,9.31E+08,52.24427,46547387,46548201,426025.2333,,0.479,1,0,,,0,0,0,,25573148,2918619,110.052,-1.80465,183375000,81658000,12576000,222874000,-22.7816,27182000,0
2020,9966911D UN Equity,9966911D,Cadence BanCorp,2068567424,Banking,Banking,0,3.166666667,13/04/2017,-0.16407,-0.16407,-0.33305,0.050832,-0.06521,0.877366,0.924303,-1.40E+07,-1.40E+07,,,,,,-354684000,754642000,,-48.9433,46.63359,33.61827,-8.70E+08,0.047791,96.74777,67.83407,65.30739,3.27E-01,0.57146,0.622322,-15.5994,4.231585,5.476667,-16.2443,-12.5709,21.97276,0.747289,-2.81,0.45,-2.81,,0.967445,9,0.998346,2.098288,,6.12E+08,,,,-3.4908,1.26E+08,1.26E+08,1043204.933,,2.602,1,0,,,0.6,76034999,0,,10291353,1559638,96.476,8.884598,,,,,,,0
2020,9990201D UW Equity,9990201D,Dime Community Bancshares Inc/,521196640,Banking,Banking,,13.25,26/06/1996,0.056781,-0.12782,-0.17372,-0.00732,-0.2156,0.17413,0.410008,-2184000,-2184000,,,,,,44171000,190819000,,29.38491,48.40447,34.69679,1.21E+09,0.038927,84.99328,54.6346,56.20092,4.03E-01,0.554424,0.502184,6.927306,7.921571,7.866667,9.45172,2.815122,11.49203,1.372255,1.2,1.34,1.23,,0.991763,10,0.902364,4.466501,,2.13E+08,,,,4.603044,33049882,33049822,119606.4667,,8.92,1,0,,,0.56,19017294,2962000,46.27529,8622983,1217200,109.542,9.535856,,,,,,,
2020,9990213D UN Equity,9990213D,Jacobs Engineering Group Inc,14162770944,Industrial Services,Engineering & Construction,,5.166666667,,1.695924,0.944867,0.673029,0.896767,0.223778,0.290466,0.176958,,,,,,,,,,,,,,,,99.12999,61.08148,58.8968,0.16016,0.28246,0.275196,,,,,,,,,,,,,12,,,,,,,,,1.30E+08,,631881.3,,,,,,,,,,,30310564,2977838,,,,,,,,,
2020,9990220D UN Equity,9990220D,Trinseo SA,1961870592,Materials,Chemicals,,1.833333333,12/06/2014,1.116386,-0.03207,-0.21214,0.237097,0.466247,1.387612,1.024818,,,,,,,,,,,,,,,,98.34642,72.53471,69.39599,0.440745,0.526434,0.615305,,,,,,,,,,,,,12,,,,,,,,,38310303,,456946.1,,,,,,,,,,,12658106,2127244,,,,,,,,,
2020,9990225D UW Equity,9990225D,Xeris Pharmaceuticals Inc,292305248,Health Care,Biotech & Pharma,,4,21/06/2018,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,97.29556,,,,,,,,,,,,,,,,,,,,,,,,,,,59411633,,1811439.033,,,,,,,,,,,4945171,504654,,,,,,,,,
2020,9990253D UN Equity,9990253D,Redco Corp,4512670720,Tech Hardware & Semiconductors,Technology Hardware,,7,01/10/1942,0.79633,0.148465,-0.07885,0.126907,-0.07642,0.323708,0.558554,,,,,,,,,,,,,,,,84.60427,67.05577,65.48931,0.24241,0.447605,0.411198,,,,,,,,,,,,,10,,,,,,,,,58108046,,377745.8667,,,,,,,,,,,12741699,1792467,,,,,,,,,
2020,9990281D UR Equity,9990281D,CASI Pharmaceuticals Inc,365634304,Health Care,Biotech & Pharma,,1.75,11/06/1996,2.072917,1.379032,-0.17598,-0.26617,-0.04531,0.18,0.928105,,,,,,,,,,,,,,,,58.57667,62.54906,61.42476,0.831689,0.925971,0.787942,,,,,,,,,,,,,6,,,,,,,,,12394383,,47646.75667,,,,,,,,,,,3432618,773325,,,,,,,,,
2020,9990527D UW Equity,9990527D,Quidel Corp,7557452800,Health Care,Medical Equipment & Devices,,11.83333333,04/08/1981,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,84.59699,,,,,,,,,,,,,,,,,,0,,,,,,,,,42067646,,760284.2333,,,,,,,,,,,16068299,2089134,,,,,,,,,
2020,9990620D UN Equity,9990620D,Grubhub Inc/old,6910600000,Media,Internet Media & Services,0,21,04/04/2014,2.069008,1.004047,0.04224,-0.03307,0.526933,0.056472,0.026822,-1.20E+08,-1.20E+08,8.06E+07,2.43E+08,5.88E+07,-136475000,4648000,-115794000,1533279025,0.28042,-8.23372,12.31614,1.254487,1.51E+08,0.687103,99.78544,58.28515,52.91224,3.16E-01,0.399084,0.3302,-7.80615,-6.62888,-2.75,-9.20035,-6.38518,,-1.07008,-1.25,-0.06,-1.25,,,9,4.695889,-0.2939,,59395000,59395000,-974000,,31.69477,92754972,92692752,982809.5667,,0.219,1,,0,-7913000,0,0,0,,3262000,398000,111.834,1.645484,583015000,339648000,1829305000,606647000,,26364000,0
2020,9990721D UN Equity,9990721D,Healthcare Realty Trust Inc/MD,4027199232,Real Estate,REIT,0,11.33333333,26/05/1993,0.270305,0.14761,0.04027,0.12281,-0.07819,0.031098,-0.00809,-3.20E+08,-2.70E+08,,,,80987000,274156000,115268000,491258333.3,55.35452,16.35199,18.53463,16.0278,1.54E+09,0.133445,99.08419,47.6601,48.71861,1.43E-01,0.256927,0.247391,6.221394,14.65019,1.165,4.371136,2.340775,14.74368,2.00764,0.85,0.20236,0.85,11.24585,1.578543,9,2.11916,7.220217,3.68976,3.35E+08,1.49E+08,-5.20E+07,5.57E+09,7.21564,1.36E+08,1.36E+08,1351716.533,,0.918,0,0,3670761,,1.2,1.60E+08,0,138.7772,9666623,1581000,113.203,1.95301,,,,,,56372000,0
2020,9990819D UW Equity,9990819D,FirstCash Inc,2902492416,Financial Services,Specialty Finance,,9.166666667,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,97.23206,,,,,,,,,,,,,,,,,,7,,,,,,,,,41440498,,274122.2333,,,,,,,,,,,21653799,1241244,,,,,,,,,
2020,9990822D UN Equity,9990822D,Apollo Asset Management Inc,21200705536,Financial Services,Asset Management,,,30/03/2011,3.416368,2.170644,0.733327,1.230639,0.079869,0.002382,0.107013,,,,,,,,,,,,,,,,89.70596,59.60696,56.32975,0.272782,0.391809,0.367397,,,,,,,,,,,,,6,,,,,,,,,2.29E+08,,1183016.033,,,,,,,,,,,35811520,1053866,,,,,,,,,
2020,9990825D UQ Equity,9990825D,PDL Community Bancorp,179453632,Banking,Banking,,2,02/10/2017,-0.29463,-0.29463,-0.30581,-0.17504,-0.28503,0.032417,0.19161,,,,,,,,,,,,,,,,40.39031,45.79836,50.56386,0.408665,0.589301,0.5641,,,,,,,,,,,,,7,,,,,,,,,17074560,,10274.66667,,,,,,,,,,,2421365,422346,,,,,,,,,
2020,9990827D UW Equity,9990827D,R1 RCM Holdco Inc,2802231296,Industrial Services,Commercial Support Services,,4.666666667,20/05/2010,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,92.60212,,,,,,,,,,,,,,,,,,10,,,,,,,,,1.17E+08,,751421.5333,,,,,,,,,,,8820320,1260000,,,,,,,,,
2020,9991020D UW Equity,9991020D,Bank of Princeton/The,158589712,Banking,Banking,,3,01/08/2017,-0.27765,-0.27765,-0.29275,-0.13977,-0.24277,0.177057,0.293977,,,,,,,,,,,,,,,,86.32344,47.95581,53.04805,0.217318,0.525074,0.441299,,,,,,,,,,,,,8,,,,,,,,,6774443,,6528.1,,,,,,,,,,,1596585,480000,,,,,,,,,
2020,9992039D UW Equity,9992039D,nCino OpCo Inc,6683049472,Software & Tech Services,Software,,8,14/07/2020,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,17.04429,,,,,,,,,,,,,,,,,,,,,,,,,,,92294563,,632871.9,,,,,,,,,,,6730465,,,,,,,,,,
2020,9994214D UR Equity,9994214D,Str Sub Inc,271196672,Oil & Gas,Oil & Gas Producers,,,,-0.61037,-0.61037,-0.61077,-0.56018,-0.51752,0.022788,0.327627,,,,,,,,,,,,,,,,75.4768,59.2733,57.10596,0.86734,0.963643,0.778593,,,,,,,,,,,,,0,,,,,,,,,11523546,,82928.48333,,,,,,,,,,,,,,,,,,,,,
2020,9994967D UW Equity,9994967D,Sinclair Broadcast Group Inc,2356281600,Media,Publishing & Broadcasting,,4,06/06/1995,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,92.72211,,,,,,,,,,,,,,,,,,9,,,,,,,,,49252898,,1131243.067,,,,,,,,,,,40047933,2002964,,,,,,,,,
2020,A UN Equity,A,Agilent Technologies Inc,36358598656,Health Care,Medical Equipment & Devices,0,5.666666667,17/11/1999,1.960791,1.634227,0.7954,0.782466,0.397681,0.34318,0.175915,-1.20E+08,-1.20E+08,1.07E+09,1.95E+09,1.40E+09,846000000,1200000000,719000000,5256562500,22.47612,15.84566,18.88482,18.22584,1.10E+09,0.554586,99.51671,60.96915,60.74014,1.62E-01,0.230971,0.218912,14.94647,18.40832,20.33,17.58653,11.61689,41.81373,2.833758,2.3,3.28,2.33,7.015284,4.087402,11,7.440579,0.613497,2.205806,7.58E+08,8.02E+08,7.97E+08,3.75E+10,3.408871,3.07E+08,3.06E+08,1956585.7,,0.483,1,0,4.90E+08,4.30E+08,0.72,2.22E+08,0,30.94298,28903799,3606224,95.327,1.97558,3415000000,1467000000,6212000000,3287000000,118.831,78000000,0
2020,AA UN Equity,AA,Alcoa Corp,4285677056,Materials,Metals & Mining,0,5.25,,0.053014,-0.20049,-0.5822,-0.13281,0.071595,1.050712,0.981943,-3.80E+08,-1.80E+08,3.37E+08,1.75E+09,5.54E+08,-23000000,718000000,-469000000,9179103571,7.695606,-0.24652,12.11366,4.435235,9.56E+08,0.654737,99.34474,62.72988,63.60653,5.09E-01,0.555443,0.554265,-11.8225,-5.10663,-7.81,-0.57978,-0.28355,,-1.09008,-2.52,-1.73,-2.52,0.735871,0.93137,12,1.262316,-1.42857,5.623382,1.14E+09,3.04E+08,2.70E+08,6.87E+09,-17.7321,1.86E+08,1.86E+08,5279729.533,,0.655,0,0,0,0,0,0,0,,26375168,3241022,80.163,2.839211,4053000000,2303000000,10197000000,6928000000,25.89535,1.34E+08,0.00E+00
